% Model:              RWGS_demo_CeO2_CO2_2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 14 2022, 11:15
% Dimension:          1
% Nodes:              1210
% Expressions:        1
% Description:        Function
% d                       Height
1.5001500150015E-5        0.9999998964389956
3.000300030003E-5         0.9999994864078606
4.5004500450045E-5        0.9999986895156636
6.000600060006E-5         0.9999974526842272
7.500750075007501E-5      0.9999957343307696
9.000900090009E-5         0.9999934996327485
1.0501050105010501E-4     0.9999907183159422
1.2001200120012E-4        0.9999873634146501
1.35013501350135E-4       0.9999834104975759
1.5001500150015003E-4     0.999978837148028
1.6501650165016502E-4     0.9999736225960058
1.8001800180018E-4        0.9999677474471388
1.95019501950195E-4       0.9999611934765716
2.1002100210021002E-4     0.999953943468174
2.25022502250225E-4       0.9999459810864314
2.4002400240024E-4        0.9999372907725397
2.55025502550255E-4       0.9999278576588472
2.7002700270027E-4        0.9999176674974766
2.8502850285028506E-4     0.9999067066000891
3.0003000300030005E-4     0.9998949617865439
3.1503150315031505E-4     0.9998824203407446
3.3003300330033004E-4     0.9998690699723656
3.4503450345034503E-4     0.9998548987834356
3.6003600360036E-4        0.9998398952389762
3.75037503750375E-4       0.9998240481410487
3.9003900390039E-4        0.9998073466056954
4.05040504050405E-4       0.9997897800423448
4.2004200420042004E-4     0.9997713381353454
4.3504350435043503E-4     0.9997520108273289
4.5004500450045E-4        0.9997317883041718
4.65046504650465E-4       0.9997106609813491
4.8004800480048E-4        0.9996886194915143
4.950495049504951E-4      0.9996656546731552
5.1005100510051E-4        0.999641757560209
5.25052505250525E-4       0.9996169193725252
5.4005400540054E-4        0.999591131507087
5.55055505550555E-4       0.999564385529912
5.700570057005701E-4      0.9995366731685617
5.85058505850585E-4       0.9995079863052001
6.000600060006001E-4      0.9994783169701501
6.15061506150615E-4       0.999447657335896
6.300630063006301E-4      0.9994159997114974
6.450645064506451E-4      0.9993833365373738
6.600660066006601E-4      0.9993496603804255
6.750675067506751E-4      0.99931496392947
6.900690069006901E-4      0.9992792399909572
7.05070507050705E-4       0.9992424814849487
7.2007200720072E-4        0.9992046814413356
7.35073507350735E-4       0.9991658329962788
7.5007500750075E-4        0.9991259293888533
7.65076507650765E-4       0.9990849639578794
7.8007800780078E-4        0.9990429301389325
7.95079507950795E-4       0.9989998214615126
8.1008100810081E-4        0.9989556315463648
8.250825082508251E-4      0.9989103541029418
8.400840084008401E-4      0.9988639829269955
8.55085508550855E-4       0.9988165118982902
8.700870087008701E-4      0.998767934978433
8.850885088508851E-4      0.9987182462088059
9.000900090009E-4         0.9986674397086014
9.150915091509152E-4      0.9986155096729502
9.3009300930093E-4        0.9985624503711369
9.45094509450945E-4       0.9985082561448979
9.6009600960096E-4        0.9984529214067959
9.750975097509751E-4      0.9983964406386702
9.900990099009901E-4      0.9983388083901514
0.001005100510051005      0.9982800192772455
0.00102010201020102       0.9982200679809757
0.001035103510351035      0.9981589492460832
0.00105010501050105       0.9980966578797825
0.0010651065106510652     0.9980331887505688
0.00108010801080108       0.9979685367870736
0.001095109510951095      0.9979026969769671
0.00111011101110111       0.9978356643659038
0.0011251125112511251     0.9977674340565109
0.0011401140114011402     0.9976980012074163
0.001155115511551155      0.9976273610323118
0.00117011701170117       0.9975555087990561
0.0011851185118511851     0.997482439828809
0.0012001200120012002     0.9974081494951973
0.001215121512151215      0.9973326332235147
0.00123012301230123       0.9972558864899493
0.001245124512451245      0.9971779048208381
0.0012601260126012602     0.9970986837919501
0.001275127512751275      0.9970182190277944
0.0012901290129012902     0.9969365062009519
0.001305130513051305      0.996853541031432
0.0013201320132013201     0.99676931928605
0.001335133513351335      0.9966838367778259
0.0013501350135013501     0.9965970893654056
0.0013651365136513652     0.9965090729524984
0.0013801380138013801     0.9964197834873374
0.001395139513951395      0.9963292169621526
0.00141014101410141       0.9962373694126667
0.0014251425142514252     0.9961442369176029
0.00144014401440144       0.9960498155982119
0.001455145514551455      0.9959541016178113
0.00147014701470147       0.9958570911813425
0.0014851485148514852     0.9957587805349377
0.0015001500150015        0.9956591659655052
0.001515151515151515      0.995558243800323
0.00153015301530153       0.9954560104066489
0.0015451545154515451     0.9953524621913389
0.00156015601560156       0.9952475956004804
0.0015751575157515751     0.9951414071190328
0.00159015901590159       0.9950338932704835
0.0016051605160516053     0.9949250506165097
0.00162016201620162       0.9948148757566528
0.0016351635163516349     0.9947033653280012
0.001665166516651665      0.9944763244985644
0.001695169516951695      0.9942439019643721
0.0017251725172517253     0.9940060721435504
0.0017551755175517552     0.9937628100275231
0.001785178517851785      0.9935140911728324
0.001815181518151815      0.9932598916934006
0.0018451845184518452     0.9930001882532037
0.0018751875187518752     0.9927349580593302
0.0019051905190519052     0.9924641788553992
0.001935193519351935      0.9921878289153138
0.001965196519651965      0.991905887037329
0.001995199519951995      0.9916183325384141
0.0020252025202520253     0.9913251452488895
0.002055205520552055      0.9910263055073211
0.002085208520852085      0.9907217941556569
0.002115211521152115      0.9904115925345893
0.0021452145214521452     0.9900956824791307
0.002175217521752175      0.9897740463143859
0.002205220522052205      0.9894466668515128
0.002235223522352235      0.9891135273838586
0.002265226522652265      0.988774611683258
0.002295229522952295      0.988429903996488
0.002325232523252325      0.9880793890418649
0.0023552355235523553     0.9877230520059791
0.002385238523852385      0.9873608785405543
0.0024152415241524153     0.9869928547594291
0.002445244524452445      0.9866189672356463
0.0024752475247524753     0.9862392029986514
0.0025052505250525055     0.9858535495315849
0.0025352535253525352     0.9854619947686699
0.002565256525652565      0.9850645270926822
0.002595259525952595      0.984661135332503
0.0026252625262526254     0.9842518087607464
0.002655265526552655      0.9838365370914546
0.002685268526852685      0.9834153104778609
0.002715271527152715      0.9829881195102129
0.0027452745274527453     0.9825549552136502
0.002775277527752775      0.9821158090461364
0.0028052805280528053     0.9816706728964391
0.002835283528352835      0.9812195390821553
0.0028652865286528653     0.9807624003477772
0.002895289528952895      0.9802992498627969
0.0029252925292529252     0.9798300812198455
0.002955295529552955      0.979354888432866
0.002985298529852985      0.978873665935314
0.003015301530153015      0.9783864085783842
0.003045304530453045      0.9778931116292641
0.0030753075307530754     0.9773937707694049
0.003105310531053105      0.9768883820928164
0.003135313531353135      0.9763769421043752
0.003165316531653165      0.9758594477181505
0.0031953195319531953     0.9753358962557409
0.0032253225322532255     0.9748062854446244
0.003255325532553255      0.9742706134165152
0.0033003300330033004     0.9734557374959959
0.003345334533453345      0.972627217376655
0.00339033903390339       0.9717850518193221
0.0034353435343534356     0.9709292415901322
0.0034803480348034803     0.970059789448224
0.0035253525352535254     0.9691767001334178
0.00357035703570357       0.9682799803538511
0.003615361536153615      0.9673696387735568
0.0036603660366036606     0.966445685999961
0.0037053705370537053     0.965508134571292
0.0037503750375037503     0.9645569989438788
0.003795379537953795      0.9635922954793265
0.00384038403840384       0.9626140424315606
0.0038853885388538856     0.9616222599337215
0.00393039303930393       0.9606169699849054
0.003975397539753975      0.9595981964367347
0.00402040204020402       0.9585659649797557
0.0040654065406540655     0.9575203031296499
0.00411041104110411       0.9564612402132563
0.004155415541554155      0.955388807354393
0.0042004200420042        0.9543030374594763
0.004245424542454245      0.9532039652029315
0.0042904290429042905     0.9520916270123869
0.004335433543354336      0.9509660610536527
0.00438043804380438       0.9498273072154764
0.004425442544254425      0.9486754070940754
0.00447044704470447       0.9475104039774416
0.0045154515451545155     0.9463323428294185
0.004560456045604561      0.9451412702735483
0.004605460546054605      0.9439372345766867
0.00465046504650465       0.9427202856323887
0.004695469546954695      0.9414904749440611
0.0047404740474047405     0.9402478556078849
0.004785478547854786      0.9389924822955075
0.004830483048304831      0.937724411236506
0.004875487548754875      0.9364437002006214
0.004935493549354936      0.934716525996674
0.004995499549954995      0.9329671309982713
0.005055505550555056      0.9311956645751535
0.005115511551155115      0.929402280693334
0.0051755175517551755     0.9275871378348441
0.005235523552355236      0.9257503989163095
0.0052955295529552955     0.9238922312063865
0.005355535553555355      0.9220128062420884
0.005415541554155415      0.9201122997440381
0.005475547554755476      0.918190891530681
0.005535553555355535      0.9162487654314986
0.005595559555955595      0.9142861091992598
0.005655565556555655      0.912303114421353
0.005715571557155716      0.9102999764302426
0.005775577557755775      0.9082768942130922
0.005835583558355835      0.9062340703206027
0.005895589558955895      0.9041717107751108
0.0059555955595559555     0.9020900249779981
0.006015601560156015      0.8999892256164558
0.0060756075607560755     0.8978695285696602
0.006135613561356135      0.8957311528144062
0.006195619561956195      0.893574320330251
0.006255625562556255      0.891399256004222
0.006315631563156315      0.8892061875351389
0.006375637563756376      0.8869953453376042
0.006435643564356435      0.8847669624457158
0.006495649564956496      0.8825212744165546
0.006570657065706571      0.8796901918068036
0.006645664566456646      0.8768329118429209
0.006720672067206721      0.8739499098197465
0.006795679567956796      0.8710416661281623
0.006870687068706871      0.8681086659597625
0.006945694569456946      0.8651513990120471
0.007020702070207021      0.8621703591943768
0.007095709570957096      0.8591660443349481
0.007170717071707171      0.8561389558890221
0.007245724572457246      0.8530895986486513
0.007320732073207321      0.8500184804541435
0.007395739573957396      0.8469261119074878
0.007470747074707471      0.8438130060879719
0.007545754575457546      0.8406796782702151
0.007620762076207621      0.8375266456448249
0.007695769576957696      0.8343544270418931
