% Model:              RWGS_demo_CeO2_cycle1_CO2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 29 2022, 10:20
% Dimension:          1
% Nodes:              1386
% Expressions:        6
% Description:        
% X                       c/c_max (1) @ t=0        c/c_max (1) @ t=80       c/c_max (1) @ t=160      c/c_max (1) @ t=240      c/c_max (1) @ t=360      c/c_max (1) @ t=436.56
5.759801415179802E-4      0.003974364374173825     0.004711676654607902     0.005671959541351599     0.007096174782693478     0.011964084763252768     0.50882702673559
5.970135022093011E-4      0.003994747042087315     0.004728857564968754     0.005690364696079723     0.007118367788371068     0.012003067759619408     0.5094643440323503
6.184458886875241E-4      0.00401550396175652      0.004746689869580279     0.005709503307900683     0.007141457131230158     0.012043637871135772     0.5101258998290294
6.402848709069204E-4      0.004036641790868521     0.004765182341376355     0.005729388712175935     0.007165460337852494     0.01208582747262092      0.5108120064269486
6.625381624320483E-4      0.004058167298343714     0.004784343483844845     0.005750034132134879     0.007190394888885399     0.012129668966698684     0.5115229611063223
6.852136231621974E-4      0.004080087365968356     0.0048041815265698045    0.0057714526681766735    0.007216278207630144     0.012175194767266844     0.5122590452209189
7.083192621075152E-4      0.0041024089900448075    0.004824704422566541     0.005793657287709994     0.007243127648963234     0.012222437283381129     0.5130205233004632
7.318632402178076E-4      0.0041251392830597       0.004845919847512022     0.005816660815611156     0.007270960488655527     0.012271428903638134     0.5138076421642398
7.558538732649938E-4      0.00414828547536972      0.00486783520096166      0.00584047592538224      0.007299793913155967     0.012322201981143246     0.5146206300494675
7.802996347802566E-4      0.004171854916905444     0.004890457609630301     0.005865115131091682     0.007329645009908071     0.012374788819150953     0.5154596957581336
8.052091590469014E-4      0.004195855078892958     0.00491379393280015      0.005890590780179738     0.0073605307582683575    0.012429221657466544     0.5163250278260665
8.30591244150007E-4       0.004220293555593468     0.004937850769901798     0.005916915047210896     0.0073924680210968       0.012485532659698713     0.5172167937181
8.564548550839145E-4      0.004245178066061082     0.004962634470296232     0.005944099928653918     0.0074254735370895145    0.01254375390145308      0.5181351390532466
8.82809126918689E-4       0.004270516455918369     0.004988151145266246     0.0059721572387682895    0.007459563913924006     0.012603917359556549     0.519080186863834
9.096633680266289E-4      0.00429631669915059      0.005014406682204815     0.006001098606673078     0.00749475562228656      0.012666054902401693     0.5200520368925757
9.370270633700102E-4      0.004322586899917509     0.0050414067609664695    0.006030935474670613     0.0075310649908505       0.01273019828149946      0.5210507649315492
9.649098778511818E-4      0.004349335294384026     0.005069156872325201     0.006061679097892881     0.007568508202272246     0.012796379124326554     0.5220764222070156
9.933216597262328E-4      0.004376570252568923     0.005097662338459863     0.006093340545333325     0.007607101290270209     0.012864628928551667     0.5231290348139741
0.0010222724440834042     0.004404300280211858     0.005126928335365145     0.006125930702320344     0.007646860137848664     0.01293497905772188      0.5242086032042572
0.0010517724563875073     0.004432534020659198     0.00515695991706383      0.006159460274481889     0.007687800476725595     0.01300746073848705      0.5253151017318689
0.0010818321160915663     0.004461280256768083     0.005187762041474171     0.006193939793242317     0.007729937888019503     0.013082105059435687     0.5264484782591299
0.0011124620403169952     0.0044905479128291214    0.005219339597765492     0.006229379622884039     0.007773287804245733     0.013158942971611336     0.5276086538270388
0.0011436730476035732     0.004520346056508068     0.0052516974350157695    0.006265789969196626     0.00781786551266763      0.013238005290772629     0.5287955223930569
0.0011754761617305807     0.004550683900805916     0.0052848403919674115    0.006303180889725724     0.007863686160042231     0.013319322701454453     0.5300089506393071
0.0012078826156104062     0.004581570806038234     0.005318773327661962     0.006341562305622863     0.00791076475879357      0.013402925762880593     0.531248777853926
0.0012409038552560392     0.004613016281832985     0.0053535011527216445    0.006380944015085517     0.007959116194639997     0.013488844916771037     0.5325148158880301
0.0012745515438238114     0.004645029989147571     0.0053890288610353955    0.006421335708364383     0.008008755235694089     0.013577110497078918     0.5338068491904444
0.0013088375657328527     0.00467762174230551      0.005425361561600082     0.006462746984302126     0.008059696543045768     0.013667752741683597     0.5351246349220127
0.0013437740308626775     0.004710801511051606     0.005462504510263633     0.006505187368354749     0.008111954682830649     0.013760801806057014     0.5364679031509398
0.001379373278830424      0.004744579422626916     0.00550046314111666      0.006548666332033547     0.008165544139776488     0.013856287778910938     0.5378363571302366
0.0014156478833492168     0.004778965763863288     0.005539243097282059     0.00659319331369228      0.008220479332211228     0.013954240699822238     0.5392296736579243
0.0014526106566692355     0.004813970983297068     0.005578850260859151     0.006638777740571266     0.00827677462850634      0.014054690578822929     0.5406475035202244
0.0014902746541030096     0.004849605693302984     0.005619290781788913     0.006685429051997106     0.008334444364919045     0.014157667417930536     0.5420894720175157
0.001528653178636588      0.004885880672247791     0.00566057110542088      0.0067331567236246755    0.0083935028647869       0.014263201234583127     0.5435551795723707
0.001567759785628165      0.004922806866664025     0.005702697998579161     0.00678197029259629      0.008453964459017813     0.014371322086931664     0.5450442024185115
0.0016076082875958668     0.004960395393443769     0.0057456785739450605    0.0068318793834822875    0.008515843507808433     0.014482060100930973     0.5465560933690342
0.001648212759096342      0.004998657542053058     0.005789520312596589     0.0068828937348575404    0.008579154423513494     0.014595445499158328     0.5480903826617655
0.0016895875416959344     0.005037604776766513     0.005834231084570135     0.006935023226360086     0.008643911694579088     0.014711508631277709     0.549646578879118
0.00173174724903613       0.005077248738923253     0.005879819167336461     0.006988277906070787     0.008710129910442942     0.014830280006055456     0.5512241699393221
0.0017747067719951367     0.00511760124920348      0.005926293262111598     0.007042668018047727     0.008777823787296038     0.014951790324822566     0.5528226241554305
0.0018184812839473516     0.005158674309925847     0.005973662507952188     0.007098204029845029     0.008847008194591164     0.015076070516267163     0.5544413913580178
0.0018630862461226372     0.005200480107367078     0.0060219364936146165    0.0071548966598439885    0.00891769818217644      0.015203151772431023     0.5560799040770454
0.001908537413067235      0.0052430310141026795    0.006071125267186216     0.007212756904224237     0.008989909007924773     0.015333065585773482     0.5577375787779215
0.0019548508382083176     0.005286339591369623     0.006121239343525628     0.007271796063404785     0.009063656165724415     0.015465843787157547     0.5594138171463872
0.002002042879524067      0.00533041859145142      0.006172289709576419     0.007332025767788659     0.009138955413690723     0.015601518584604257     0.5611080074164695
0.0020501302053213557     0.0053752809600856365    0.006224287827643513     0.007393458002650982     0.009215822802455682     0.015740122602654314     0.5628195257354057
0.002099129800123006      0.005420939838893929     0.006277245636745095     0.007456105132018417     0.009294274703389139     0.015881688922169464     0.5645477375591372
0.0021490589706667624     0.005467408567835523     0.0063311755521732235    0.0075199799213980095    0.009374327836604709     0.01602625112040117      0.5662919990717064
0.0021999353520180506     0.005514700687684084     0.006386090463413686     0.007585095559225288     0.009455999298603517     0.016173843311149908     0.5680516586216776
0.0022517769137987234     0.005562829942527916     0.0064420037305901135    0.007651465676915302     0.009539306589410776     0.01632450018483615      0.5698260581685402
0.002304601966533948      0.005611810282295173     0.0064989291796079636    0.007719104367415373     0.00962426763906337      0.016478257048302643     0.5716145347319357
0.0023584291681195226     0.005661655865302875     0.006556881096181506     0.00778802620217509      0.009710900833311447     0.016635149864167996     0.5734164218365031
0.0024132775304118725     0.005712381060831235     0.006615874218930628     0.007858246246466695     0.009799225038403194     0.016795215289553377     0.5752310509451343
0.0024691664259430686     0.0057640004517233445    0.006675923731734747     0.007929780073007675     0.009889259624829656     0.016958490714007384     0.5770577528734974
0.002526115594763242      0.005816528837010586     0.006737045255528246     0.00800264377385664      0.009981024489915714     0.017125014296459098     0.5788958591788049
0.0025841451514127954     0.005869981234564478     0.0067992548397159125    0.008076853970572865     0.010074540079153545     0.017294825001035692     0.5807447035159929
0.0026432755920268976     0.005924372883775324     0.006862568953378319     0.008152427822649504     0.01016982740618669      0.017467962631589017     0.5826036229547147
0.002703527801574751      0.005979719248258214     0.006927004476426089     0.008229383034249488     0.010266908071365632     0.017644467864785022     0.5844719592508543
0.002764923061236195      0.006036036018586536     0.00699257869084895      0.008307737859291557     0.010365804278809324     0.017824382281620716     0.5863490600666271
0.0028274830559182557     0.006093339115054345     0.007059309272191073     0.00838751110495131      0.01046653885192183      0.018007748397245643     0.5882342801337377
0.00289122988191429       0.00615164469046753      0.00712721428136845      0.008468722133658492     0.010569135247328136     0.018194609688978253     0.5901269823545323
0.0029561860547084357     0.00621096913296443      0.007196312156927761     0.008551390863686165     0.010673617567208835     0.01838501062242237      0.5920265388365851
0.0030223745169281136     0.00627132906886687      0.007266621707829555     0.00863553776844064      0.010780010570029032     0.01857899667560402      0.5939323318567027
0.003089818646447403      0.006332741365561907     0.007338162106822028     0.008721183874571683     0.010888339679672466     0.018776614361066084     0.5958437547509167
0.003158542264644146      0.006395223134415398     0.007410952884455735     0.008808350759031691     0.010998630993007501     0.018977911245874408     0.5977602127276402
0.0032285696448136974     0.006458791733717225     0.007485013923774215     0.008897060545218903     0.011110911285926225     0.019182935969507285     0.5996811236017945
0.0032999255207422887     0.006523464771660518     0.007560365455701497     0.008987335898344268     0.011225208017912654     0.019391738259617455     0.6016059184483653
0.0033726350954430555     0.006589260109352969     0.007637028055134415     0.00907920002016357      0.011341549335209157     0.01960436894567409      0.6035340421744977
0.0034467240500577574     0.0066561958638645235    0.007715022637736268     0.00917267664321628      0.011459964072662554     0.01982087997050956      0.6054649540098943
0.003522218552927433      0.0067242904113089755    0.0077943704574184565    0.009267790024710322     0.011580481754342826     0.020041324399813626     0.6073981279159353
0.003599145268835073      0.006793562389962598     0.007875093104488298     0.009364564940187465     0.0117031325930363       0.020265756429633935     0.6093330529145646
0.0036775313684236813     0.006864030703418991     0.007957212504434532     0.009463026677098058     0.011827947488724178     0.02049423139195846      0.6112692333386042
0.0037574045377929835     0.006935714523782366     0.008040750917316824     0.009563201028405842     0.011954958026163035     0.020726805758470045     0.6132061890057399
0.003838792988278208      0.007008633294899653     0.008125730937721742     0.009665114286334351     0.012084196471689256     0.020963537142577607     0.6151434553189692
0.003921725466414371      0.0070828067356318684    0.008212175495245274     0.009768793236356134     0.012215695769371997     0.02120448429984106      0.6170805832968032
0.004006231264089606      0.007158254843166665     0.008300107855460927     0.009874265151514771     0.012349489536640884     0.021449707126918287     0.6190171395369822
0.004092340228891101      0.0072349978963724875    0.00838955162133201      0.009981557787157716     0.012485612059513965     0.021699266659172163     0.6209527061178587
0.004180082774647326      0.0073130564591954925    0.008480530735027773     0.010090699376146154     0.012624098287549537     0.021953225067083776     0.6228868804419568
0.004269489892170224      0.007392451384100123     0.008573069480104317     0.01020171862459562      0.01276498382864173      0.022211645651623754     0.6248192750265107
0.004360593160201255      0.007473203815554536     0.008667192484013635     0.010314644708189491     0.01290830494377474      0.022474592838738993     0.6267495172460037
0.004453424756565013      0.007555335193562339     0.008762924720906168     0.010429507269095641     0.013054098541843952     0.022742132173113255     0.6286772490318999
0.004548017469534537      0.007638867257241221     0.00886029151469565      0.01054633641350619      0.013202402174645187     0.023014330311362588     0.6306021265348646
0.004644404709412129      0.0077238220484500434    0.00895931854235748      0.010665162709809727     0.01335325403212422      0.023291255014824135     0.6325238197547999
0.004742620520329984      0.007810221915465184     0.009060031837435445     0.010786017187396926     0.013506692937970204     0.0235729751420951       0.6344420121440091
0.004842699592274587      0.007898089516708149     0.00916245779373412      0.01090893133609191      0.013662758345626334     0.023859560641473827     0.6363564001887128
0.004944677273339301      0.007987447824524685     0.009266623169177694     0.011033937106195347     0.013821490334781535     0.02415108254344966      0.6382666929740092
0.005048589582209357      0.008078320129017167     0.009372555089818397     0.011161066909119149     0.013982929608396357     0.024447612953380517     0.6401726117371819
0.005154473220883726      0.008170730041932708     0.00948028105398054      0.011290353618588359     0.014147117490306588     0.02474922504448931      0.6420738894140193
0.0052623655876383145     0.00826470150060529      0.009589828936528435     0.011421830572382054     0.014314095923437936     0.02505599305130058      0.6439702701825406
0.005372304790235109      0.008360258771957032     0.009701226993248609     0.011555531574582965     0.014483907468655775     0.02536799226362876      0.6458615090082046
0.005484329659381879      0.008457426456557162     0.009814503865338747     0.011691490898303729     0.01465659530426536      0.02568529902121838      0.6477473711943474
0.005598479762447276      0.008556229492742148     0.009929688583997313     0.011829743288857449     0.014832203226169351     0.026007990709125524     0.6496276319412193
0.005714795417436066      0.008656693160796185     0.01004681057510936      0.011970323967340083     0.015010775648682376     0.026336145753917885     0.6515020759166262
0.005833317707229548      0.008758843087195883     0.010165899664025311     0.012113268634593354     0.015192357605995781     0.02666984362075962      0.653370496840781
0.00595408849409604       0.008862705248919309     0.010286986080430396     0.012258613475517773     0.015376994754279899     0.027009164811435078     0.6552326970875856
0.006077150434476774      0.008968305977821332     0.010410100463303568     0.012406395163707862     0.015564733374406938     0.02735419086335529      0.6570884873041741
0.006202546994052162      0.009075671965076904     0.01053527386596514      0.012556650866382952     0.015755620375273054     0.027705004349578777     0.6589376860501637
0.006330322463093984      0.009184830265693073     0.010662537761213349     0.012709418249589917     0.015949703297696165     0.02806168887986994      0.6607801194576968
0.006460521972108746      0.009295808303093124     0.010791924046550175     0.012864735483656244     0.016147030318863116     0.028424329102807053     0.6626156209130099
0.00659319150777789       0.00940863387377297      0.010923465049497568     0.013022641248874575     0.016347650257299482     0.028793010708944855     0.6644440307599302
0.006728377929200352      0.0095233351520318       0.011057193533005159     0.013183174741402053     0.01655161257833377      0.02916782043502744      0.6662651960254115
0.006866128984443262      0.009639940694779296     0.01119314270095093      0.013346375679360407     0.016758967400028867     0.02954884606924156      0.6680789701669358
0.007006493327406631      0.009758479446420389     0.011331346203736799     0.013512284309124826     0.016969765499553462     0.029936176457493757     0.6698852128413713
0.007149520535008036      0.00987898074382022      0.01147183814398084      0.013680941411791912     0.017184058319967926     0.030329901510690486     0.6716837896946599
0.007295261124693224      0.010001474321350531     0.011614653082308126     0.013852388309818746     0.01740189797739998      0.03073011221299575      0.6734745721715304
0.007443766572278972      0.0101259903160188       0.011759826043242506     0.014026666873826959     0.017623337268587943     0.0311369006310384       0.6752574373442766
0.0075950893301344235     0.010252559272683629     0.011907392521201349     0.014203819529567235     0.017848429678770778     0.03155035992403908      0.6770322677595267
0.007749282845707362      0.010381212149357229     0.01205738848659568      0.014383889265041085     0.018077229389906645     0.03197058435482512      0.678798951301839
0.007906401580401956      0.010511980322595569     0.012209850392038108     0.014566919637777787     0.018309791289203767     0.03239766930170183      0.6805573810728881
0.008066501028814552      0.010644895592981521     0.012364815178660815     0.014752954782265546     0.018546170977949278     0.03283171127114823      0.6823074552849788
0.008229637738334539      0.010779990190700372     0.012522320282546283     0.014942039417536735     0.01878642478062456      0.03327280791130712      0.6840490771676057
0.008395869329116918      0.010917296781209517     0.012682403641273054     0.015134218854907813     0.019030609754296893     0.03372105802623926      0.6857821548857795
0.008565254514433877      0.011056848471006811     0.012845103700579246     0.015329539005875107     0.019278783698279636     0.034176561590915276     0.6875066014688711
0.008737853121412379      0.011198678813497238     0.013010459421146373     0.015528046390168275     0.019531005164054815     0.03463941976691927      0.6892223347487576
0.00891372611216523       0.011342821814961102     0.013178510285506111     0.015729788143963443     0.019787333465453735     0.03510973491884225      0.690929277306112
0.009092935605322993      0.011489311940625588     0.0133492963050726       0.015934812028258666     0.020047828689092762     0.035587610631345086     0.6926273564237293
0.009275544897974377      0.011638184120842143     0.013522858027303188     0.016143166437414307     0.020312551705062614     0.036073151726874794     0.6943165040458649
0.009461618488022898      0.011789473757372285     0.01369923654299011      0.01635490040786139      0.020581564177870892     0.036566464284020314     0.6959966567426168
0.0096512220969676        0.011943216729782272     0.013878473493686054     0.01657006362698103      0.020854928577638574     0.03706765565649723      0.6976677556784759
0.009844422693116056      0.01209944940195121      0.014060611079266492     0.016788706442158467     0.021132708191552347     0.03757683449275482      0.699329746584234
0.010041288515237641      0.012258208628693867     0.014245692065631388     0.017010879870014782     0.02141496713557477      0.03809411075620091      0.7009825797315188
0.010241889096665605      0.012419531762499433     0.014433759792549359     0.017236635605820037     0.02170177036641617      0.03861959574604409      0.7026262099093055
0.010446295289856316      0.012583456660391137     0.01462485818164724      0.017466026033091615     0.021993183693771727     0.03915340211875546      0.7042605964018166
0.010654579291414537      0.012750021690906855     0.014819031744548012     0.017699104233381172     0.022289273792828197     0.03969564391015558      0.705885702967299
0.01086681466759332       0.012919265741203839     0.01501632559115997      0.017935923996254075     0.02259010821704527      0.04024643655813416      0.7075014978172215
0.011083076380277765      0.013091228224291058     0.01521678543812026      0.018176539829465436     0.022895755411216814     0.04080589692601407      0.7091079535955025
0.011303440813461654      0.013265949086389601     0.015420457617396067     0.018421006969336063     0.023206284724817953     0.041374143326573014     0.710705047357428
0.011527985800226445      0.013443468814426417     0.015627389085046343     0.018669381391333055     0.023521766425643947     0.0419512955467385       0.712292760547966
0.011756790650231993      0.013623828443660661     0.015837627430147303     0.01892171982085835      0.02384227171374702      0.04253747487297487      0.7138710789792302
0.011989936177728904      0.013807069565448901     0.016051220883885095     0.01917807974425         0.024167872735678678     0.04313280411738233      0.7154399928068836
0.012227504730102211      0.01399323433514847      0.01626821832881877      0.019438519419999627     0.024498642599043555     0.04373740764452982      0.7169994965053028
0.012469580216956665      0.014182365480164908     0.01648866930831694      0.01970309789019088      0.024834655387372884     0.04435141139904624      0.7185495888413603
0.012716248139753668      0.014374506308142942     0.016712624036171433     0.019971874992162946     0.025175986175324645     0.04497494293399382      0.7200902728466976
0.012967595622010634      0.014569700715306798     0.0169401334063917       0.020244911370403573     0.025522711044218264     0.04560813144005111      0.7216215557883954
0.013223711440073031      0.014767993194950342     0.017171249003182665     0.020522268488675798     0.02587490709791171      0.046251107775531555     0.7231434491379541
0.013484686054470478      0.014969428846082062     0.017406023111110853     0.020804008642383614     0.026232652479028708     0.04690400449726591      0.7246559685385259
0.0137506116418674        0.015174053382226107     0.01764450872546116      0.021090194971180507     0.0265960263855439       0.04756695589237595      0.7261591337703418
0.014021582127620119      0.015381913140382737     0.017886759562788592     0.021380891471826043     0.02696510908773426      0.04824009801096777      0.727652968714302
0.014297693218951352      0.015593055090152656     0.018132830071668608     0.021676163011295192     0.027339981945503564     0.0489235686997723       0.7291375013136975
0.014579042438754188      0.015807526843026345     0.01838277544364995      0.02197607534014566      0.027720727426087492     0.049617507636760504     0.7306127635340464
0.014865729160037349      0.016025376661842377     0.01863665162441362      0.022280695106148465     0.02810742912214566      0.05032205636676002      0.7320787913210368
0.015157854641023871      0.016246653470418447     0.01889451532514202      0.0225900898681866       0.028500171770246427     0.051037358338099796     0.733535624556571
0.015455522060915708      0.01647140686335878      0.019156424034102473     0.022904328110428012     0.028899041269749303     0.0517635589403075       0.7349833070129183
0.01575883655633677       0.016699687116037122     0.019422436028449078     0.023223479256778343     0.029304124702088024     0.05250080554288511      0.7364218863049875
0.01606790525846737       0.01693154519476674      0.019692610386247034     0.023547613685619712     0.029715510350456695     0.05324924753518599      0.7378514138407319
0.01638283733088312       0.017167032767153208     0.01996700699872388      0.02387680274484173      0.0301332877198986       0.05400903636741742      0.7392719447697127
0.016703744008111702      0.017406202212636068     0.020245686582751936     0.024211118767171465     0.030557547557795838     0.05478032559279138      0.7406835379298438
0.017030738634921067      0.017649106633226035     0.020528710693566193     0.02455063508581021      0.030988381874755288     0.055563270910847215     0.7420862557923552
0.017363936706353007      0.017895799864435926     0.020816141737722824     0.02489542605038381      0.031425883965884124     0.05635803021196954      0.7434801644050055
0.017703455908516193      0.018146336486414182     0.021108042986302453     0.02524556704321592      0.03187014843244505      0.05716476362312661      0.7448653333335885
0.0180494161601531        0.01840077183528123      0.0214044785883628       0.02560113449593217      0.03232127120387912      0.05798363355485559      0.7462418356017773
0.0184019396549955        0.018659162014675917     0.021705513584646185     0.02596220590640608      0.032779349560181456     0.05881480474952324      0.7476097476293573
0.018761150904923512      0.01892156390751069      0.022011213921546726     0.026328859856057093     0.03324448215461307      0.05965844433089483      0.7489691491688971
0.019127176783943392      0.01918803518794678      0.022321646465342126     0.026701176027511896     0.033716769036729974     0.06051472185504626      0.750320123240915
0.01950014657299961       0.019458634333587667     0.02263687901669533      0.027079235222643497     0.034196311675710744     0.0613838093626608       0.751662756067599
0.01988019200563711       0.019733420637897264     0.022956980325431715     0.027463119381001357     0.03468321298396366      0.06226588143275703      0.7529971370051386
0.020267447314529882      0.020012454222849366     0.023282020105597597     0.027852911598648226     0.03517757734099648      0.0631611152379001       0.7543233584747335
0.020662049278892043      0.020295796051808132     0.023612069050804648     0.028248696147420895     0.03567951061753528      0.06406969060095673      0.7556415158923403
0.0210641372727886        0.02058350794264841      0.023947198849867617     0.028650558494633403     0.03618912019988496      0.06499179005346255      0.756951707597224
0.021473853314362502      0.02087565258111925      0.02428748220274086      0.02905858532324128      0.03670651501453073      0.06592759889567786      0.7582540347793799
0.02189134211599576       0.021172293534452626     0.024632992836759446     0.029472864552487404     0.037231805552991645     0.06687730525841884      0.7595486014058974
0.02231675113542203       0.021473495265230017     0.024983805523191713     0.029893485359048816     0.03776510389694786      0.06784110016675962      0.7608355141463315
0.022750230627808996      0.02177932314550197      0.025339996094110875     0.030320538198703617     0.03830652374367941      0.06881917760571334      0.7621148822971546
0.023191933698828673      0.022089843471172054     0.025701641459591716     0.0307541148285343       0.03885618043187021      0.06981173458800811      0.7633868177053647
0.023642016358734662      0.02240512347665087      0.02606881962523998      0.031194308329679933     0.03941419096784756      0.07081897122408985      0.7646514346913192
0.02410063757746515       0.02272523134978376      0.026441609710062947     0.03164121313064342      0.03998067405234691      0.07184109079449125      0.7659088499708715
0.024567959340791402      0.023050236247054833     0.026820091964689593     0.03209492503115049      0.04055575010790709      0.07287829982472349      0.7671591825768898
0.02504414670753141       0.023380208309080594     0.02720434778994889      0.03255554122654525      0.04113954130701644      0.07393080816285863      0.7684025537802321
0.025529367867848915      0.02371521867639342      0.027594459755817025     0.03302316033269213      0.041732171601142565     0.07499882905998573      0.7696390870102595
0.026023794202658435      0.0240553395055204       0.0279905116207446       0.033497882411335084     0.042333766750782986     0.0760825792537426       0.7708689077749628
0.0265276003441573        0.024400643985368585     0.028392588351377382     0.03397980899584363      0.042944454356676064     0.07718227905514123      0.7720921435807921
0.027040964237506085      0.024751206353919773     0.028800776142684992     0.03446904311725183      0.04356436389230331      0.0782981524389291       0.773308923852259
0.027564067203679096      0.025107101915241858     0.029215162438516913     0.0349656893304737       0.04419362673779939      0.07943042713775235      0.7745193798514006
