% Model:              RWGS_demo_CeO2_cycle1_CO2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 29 2022, 10:20
% Dimension:          1
% Nodes:              1386
% Expressions:        7
% Description:        Dependent variable u2
% X                       u2 (1) @ t=0             u2 (1) @ t=80            u2 (1) @ t=160           u2 (1) @ t=240           u2 (1) @ t=320           u2 (1) @ t=400           u2 (1) @ t=436.56
0.0014526106566692355     0.10947380235498708      0.10491235678247265      0.09947912819752017      0.09284852833591081      0.08410089436729887      0.07011385937932549      0.0210444668389793
0.0014902746541030096     0.1092325885205116       0.1046811470569606       0.09926179137941968      0.0926419526212803       0.08390310104935145      0.06992371794034144      0.020935053907017866
0.001528653178636588      0.10898914077418327      0.10444717030382884      0.09904130244217074      0.09243217401980137      0.0837021949601919       0.0697306898520694       0.020824724069143447
0.001567759785628165      0.1087434651458188       0.10421047897432278      0.09881771552847762      0.09221924071456243      0.08349822170826678      0.06953482397542762      0.02071352818605303
0.0016076082875958668     0.10849556830987478      0.10397112420398359      0.09859108544816524      0.09200320221543815      0.08329122839809877      0.06933617065207692      0.020601517365194923
0.001648212759096342      0.10824545758771456      0.10372915573177942      0.09836146750936908      0.09178410921666286      0.08308126350555231      0.06913478158410627      0.02048874287717263
0.0016895875416959344     0.10799314094938078      0.10348462183812362      0.09812891735433266      0.09156201345418757      0.08286837675186848      0.06893070971273671      0.020375256073451146
0.00173174724903613       0.10773862701486175      0.10323756930141671      0.0978934908008639       0.09133696756362228      0.08265261897712711      0.06872400909664014      0.020261108305560722
0.0017747067719951367     0.10748192505484999      0.10298804337253471      0.09765524369044148      0.09110902493957203      0.08243404201377987      0.06851473479045703      0.02014635084598919
0.0018184812839473516     0.10722304499098764      0.102736087766477        0.09741423174389233      0.09087823959714264      0.0822126985609162       0.06830294272408619      0.020031034810941366
0.0018630862461226372     0.10696199739558632      0.10248174467022234      0.09717051042547764      0.09064466603638507      0.08198864205988862      0.06808868958330448      0.019915211085141094
0.001908537413067235      0.10669879349082531      0.10222505476566293      0.09692413481614187      0.09040835911040221      0.08176192657191296      0.06787203269226272      0.019798930248839365
0.0019548508382083176     0.10643344514742158      0.10196605726636923      0.09667515949657776      0.09016937389781868      0.08153260665823979      0.06765302989836247      0.019682242507182823
0.002002042879524067      0.1061659648827672       0.10170478996681173      0.09642363844065177      0.08992776558025986      0.08130073726346329      0.06743173946000793      0.019565197622091007
0.0020501302053213557     0.1058963658585341       0.10144128930259443      0.09616962491963789      0.08968358932545539      0.08106637360250557      0.0672082199376895       0.019447844846774504
0.002099129800123006      0.10562466187774672      0.101175590420192        0.0959131714175838       0.08943690017650083      0.08082957105177054      0.06698253008882606      0.019330232863022677
0.0021490589706667624     0.10535086738131863      0.10090772725464865      0.09565432955801567      0.08918775294779352      0.0805903850449338       0.06675472876674773      0.019212409721372017
0.0021999353520180506     0.10507499744405564      0.10063773261370292      0.09539315004208421      0.08893620212805588      0.08034887097378834      0.06652487482417663      0.01909442278425933
0.0022517769137987234     0.10479706777013052      0.10036563826681033      0.09512968259812118      0.08868230179082104      0.08010508409451449      0.06629302702151227      0.018976318672250064
0.002304601966533948      0.10451709468802214      0.10009147503759677      0.0948639759424717       0.08842610551267743      0.07985907943970788      0.06605924394019261      0.01885814321341945
0.0023584291681195226     0.10423509514493436      0.09981527289832427      0.09459607775135592      0.08816766629949854      0.0796109117364355       0.06582358390135162      0.01873994139595581
0.0024132775304118725     0.10395108670068949      0.09953706106504578      0.09432603464340594      0.08790703652081783      0.07936063533054885      0.06558610488996228      0.01862175732403442
0.0024691664259430686     0.10366508752110529      0.09925686809222391      0.09405389217242446      0.08764426785242646      0.07910830411743014      0.06534686448459938      0.018503634177007896
0.002526115594763242      0.1033771163708613       0.09897472196569886      0.09377969482982265      0.08737941122721116      0.07885397147928527      0.06510591979291627      0.01838561417193751
0.0025841451514127954     0.10308719260586027      0.09869065019301664      0.09350348605611336      0.0871125167941713       0.0785976902290626       0.06486332739288897      0.018267738529480215
0.0026432755920268976     0.10279533616509096      0.09840467989025337      0.09322530826076333      0.08684363388548581      0.0783395125609977       0.06461914327983258      0.018150047443135912
0.002703527801574751      0.10250156756200379      0.09811683786461319      0.092945202849651        0.08657281099143702      0.07807949000776684      0.0643734228191603       0.018032580051839976
0.002764923061236195      0.10220590787540657      0.09782715069219641      0.09266321025932032      0.08630009574293354      0.07781767340414694      0.06412622070480908      0.017915374415879814
0.0028274830559182557     0.10190837873988881      0.09753564479047902      0.09237936999719998      0.08602553490131581      0.07755411285705982      0.0638775909232217       0.017798467496097467
0.00289122988191429       0.1016090023357878       0.09724234648516034      0.09209372068691726      0.08574917435507177      0.07728885772181768      0.0636275867227335       0.017681895136330283
0.0029561860547084357     0.10130780137870667      0.0969472820711608       0.09180630011783632      0.08547105912304537      0.07702195658434485      0.06337626058819379      0.017565692049028744
0.0030223745169281136     0.10100479910859539      0.0966504778676536       0.09151714529795388      0.08519123336367496      0.07675345724912022      0.06312366422059254      0.017449891803978393
0.003089818646447403      0.10070001927841035      0.0963519602671235       0.09122629250928839      0.08490974038975865      0.07648340673254161      0.06286984852146915      0.01733452682004432
0.003158542264644146      0.1003934861423615       0.09605175577852365      0.09093377736493297      0.08462662268822493      0.07621185126137453      0.06261486358182683      0.01721962835984285
0.0032285696448136974     0.10008522444376726      0.09574989106468498      0.09063963486697975      0.08434192194434514      0.07593883627594125      0.062358758675272505     0.017105226527239635
0.0032999255207422887     0.09977525940252362      0.09544639297419236      0.0903438994645561       0.08405567906982797      0.07566440643766069      0.06210158225507109      0.016991350267557947
0.0033726350954430555     0.09946361670221389      0.09514128856799312      0.0900466051112814       0.08376793423422033      0.07538860564053687      0.061843381954803864     0.01687802737038078
0.0034467240500577574     0.0991503224768609       0.09483460514104393      0.08974778532149956      0.08347872689902353      0.07511147702618673      0.06158420459229082      0.016765284474815508
0.003522218552927433      0.09883540329735083      0.09452637023933394      0.08944747322472157      0.08318809585396175      0.0748330630019835       0.06132409617644499      0.01665314707708772
0.003599145268835073      0.0985188861575361       0.09421661167263304      0.08914570161776589      0.08289607925483994      0.07455340526188464      0.06106310191671273      0.016541639540323082
0.0036775313684236813     0.09820079846004195      0.09390535752333057      0.08884250301417235      0.08260271466243937      0.07427254480950829      0.06080126623476012      0.01643078510637254
0.0037574045377929835     0.09788116800178726      0.09359263615172526      0.08853790969052304      0.08230803908193858      0.07399052198304584      0.06053863277806344      0.016320605909532326
0.003838792988278208      0.09756002295924152      0.09327847619812273      0.08823195372939249      0.08201208900236437      0.07370737648158568      0.060275244435068515     0.016211122992005313
0.003921725466414371      0.09723739187343697      0.09296290658209365      0.08792466705870593      0.08171490043561333      0.07342314739244299      0.06001114335159574      0.016102356320951593
0.004006231264089606      0.09691330363475065      0.09264595649920863      0.0876160814873601       0.08141650895462782      0.07313787321911239      0.05974637094817575      0.015994324806974502
0.004092340228891101      0.096587787467478        0.09232765541557142      0.08730622873702437      0.08111694973034461      0.07285159190947035      0.05948096793801645      0.015887046323887263
0.004180082774647326      0.09626087291421548      0.09200803306043245      0.08699514047009951      0.08081625756707891      0.07256434088388708      0.059214974345318104     0.015780537729607448
0.004269489892170224      0.09593258982007286      0.09168711941714908      0.08668284831386257      0.08051446693605441      0.07227615706292502      0.05894842952367321      0.015674814888031654
0.004360593160201255      0.09560296831673354      0.09136494471273315      0.08636938388088079      0.08021161200682908      0.07198707689433131      0.05868137217430759      0.015569892691740462
0.004453424756565013      0.09527203880637997      0.09104153940620116      0.0860547787858104       0.07990772667642204      0.07169713637906275      0.05841384036393908      0.01546578508539273
0.004548017469534537      0.09493983194550693      0.09071693417592433      0.08573906465873743      0.07960284459597844      0.07140637109611292      0.0581458715420556       0.015362505089670969
0.004644404709412129      0.0946063786286396       0.09039115990614734      0.08542227315524742      0.07929699919486816      0.07111481622594015      0.057877502557437115     0.015260064825647731
0.004742620520329984      0.09427170997197729      0.09006424767282709      0.08510443596342848      0.07899022370214204      0.07082250657232544      0.05760876967376749      0.015158475539445122
0.004842699592274587      0.09393585729697913      0.0897362287289262       0.08478558480802369      0.07868255116531975      0.070529476582527        0.05733970858421272      0.01505774762707197
0.004944677273339301      0.09359885211391489      0.08940713448927237      0.08446575145197713      0.07837401446650895      0.07023576036562591      0.05707035442485606      0.014957890659326189
0.005048589582209357      0.09326072610539678      0.08907699651508566      0.08414496769560285      0.07806464633590204      0.0699413917089852       0.0568007417869138       0.014858913406662348
0.005154473220883726      0.09292151110990823      0.08874584649825823      0.08382326537361501      0.07775447936270874      0.06964640409278072      0.05653090472767147      0.014760823863928706
0.0052623655876383145     0.0925812391053586       0.08841371624546077      0.0835006763502586       0.07744354600362541      0.06935083070257925      0.05626087678010305      0.014663629274890167
0.005372304790235109      0.09223994219266743      0.08808063766213992      0.08317723251276318      0.07713187858895638      0.06905470443997103      0.05599069096115933      0.014567336156460931
0.005484329659381879      0.09189765257940818      0.0877466427364543       0.0828529657633405       0.07681950932651162      0.06875805793129568      0.05572037977872286      0.014471950322578083
0.005598479762447276      0.09155440256352072      0.08741176352320972      0.08252790800993062      0.07650647030343952      0.06846092353449648      0.0554499752372524       0.01437747690766008
0.005714795417436066      0.0912102245171172       0.08707603212782025      0.08220209115588815      0.07619279348614341      0.06816333334418553      0.05517950884214998      0.014283920389598852
0.005833317707229548      0.09086515087039146      0.0867394806903369       0.08187554708878739      0.07587851071844598      0.06786531919499417      0.05490901160289715      0.014191284612244065
0.00595408849409604       0.0905192140956515       0.08640214136957527      0.08154830766851082      0.07556365371817873      0.06756691266331435      0.054638514035019736     0.014099572807347149
0.006077150434476774      0.09017244669149094      0.08606404632736583      0.08122040471476728      0.07524825407234934      0.06726814506753231      0.05436804616094921      0.014008787615938472
0.006202546994052162      0.08982488116711372      0.08572522771295332      0.08089186999416728      0.07493234323106879      0.06696904746687539      0.054097637509856425     0.013918931109120528
0.006330322463093984      0.08947655002683033      0.08538571764756542      0.08056273520698634      0.07461595250038605      0.06666965065899451      0.053827317116538535     0.013830004808263385
0.006460521972108746      0.08912748575473475      0.0850455482091744       0.08023303197370814      0.07429911303419887      0.06636998517640288      0.053557113519441146     0.013742009704597952
0.00659319150777789       0.0887777207995798       0.08470475141745834      0.07990279182144416      0.073981855825379        0.06607008128190463      0.053287054757904226     0.013654946278206891
0.006728377929200352      0.08842728755986468      0.08436335921898926      0.07957204617031406      0.07366421169626022      0.06576996896313582      0.05301716836871369      0.013568814516416408
0.006866128984443262      0.08807621836914512      0.0840214034726628       0.07924082631984705      0.07334621128861264      0.06546967792634142      0.05274748138204206      0.01348361393159924
0.007006493327406631      0.08772454548158139      0.08367891593537033      0.07890916343547227      0.0730278850532259       0.06516923758951637      0.052478020316856416     0.013399343578400086
0.007149520535008036      0.08737230105773228      0.08333592824794225      0.07857708853514482      0.07270926323921294      0.06486867707501748      0.052208811175866336     0.013316002070398982
0.007295261124693224      0.08701951715060935      0.08299247192136393      0.07824463247615002      0.07239037588313091      0.06456802520176241      0.05193987944007787      0.013233587596230566
0.007443766572278972      0.08666622569200233      0.0826485783232774       0.07791182594212454      0.07207125279800611      0.06426731047712111      0.0516712500630071       0.013152097935178558
0.0075950893301344235     0.08631245847908174      0.08230427866478014      0.07757869943032622      0.07175192356235321      0.06396656108859214      0.051402947464603665     0.013071530472265771
0.007749282845707362      0.08595824716129136      0.08195960398753455      0.07724528323917618      0.07143241750924381      0.06366580489535328      0.05113499552491601      0.012991882212862602
0.007906401580401956      0.08560362322754149      0.08161458515118436      0.07691160745609758      0.07111276371549587      0.06336506941977646      0.05086741757752046      0.01291314979683363
0.008066501028814552      0.08524861799370419      0.08126925282109843      0.0765777019456646       0.07079299099103231      0.0630643818389714       0.050600236402721925     0.012835329512246627
0.008229637738334539      0.08489326259042321      0.08092363745644457      0.07624359633808461      0.07047312786845797      0.06276376897642601      0.05033347422051443      0.012758417308664356
0.008395869329116918      0.08453758795124702      0.08057776929859722      0.07590932001801876      0.07015320259288793      0.062463257293812136     0.05006715268327656      0.012682408810039562
0.008565254514433877      0.0841816248010852       0.08023167835989198      0.0755749021137554       0.06983324311206415      0.06216287288299588      0.04980129286815254      0.012607299327234808
0.008737853121412379      0.08382540364499881      0.07988539441272374      0.07524037148674251      0.0695132770667864       0.06186264145830568      0.04953591526905059      0.012533083870184931
0.00891372611216523       0.08346895475732864      0.07953894697899952      0.07490575672149095      0.06919333178168208      0.06156258834909487      0.04927103978816153      0.012459757159720725
0.009092935605322993      0.0831123081711651       0.07919236531994983      0.07457108611584568      0.06887343425632272      0.06126273849263428      0.04900668572687691      0.012387313639070216
0.009275544897974377      0.08275549366816479      0.07884567842629471      0.0742363876716357       0.06855361115671618      0.060963116427357314     0.048742871775951796     0.01231574748505325
0.009461618488022898      0.08239854076871372      0.07849891500877981      0.07390168908570759      0.06823388880717501      0.06066374628648826      0.048479616004721435     0.012245052618983163
0.0096512220969676        0.08204147872244685      0.07815210348907206      0.07356701774133836      0.0679142931825723       0.060364651792064405     0.04821693584913755      0.01217522271728897
0.009844422693116056      0.08168433649911863      0.07780527199102531      0.07323240070003292      0.06759484990098885      0.06006585624937283      0.04795484809835124      0.012106251221869238
0.010041288515237641      0.08132714277982966      0.0774584483323128       0.07289786469370704      0.067275584216764        0.05976738254180948      0.04769336887949794      0.01203813135018796
0.010241889096665605      0.08096992594861305      0.07711166001643015      0.07256343611725836      0.06695652101393999      0.059469253126168214     0.0474325136402931       0.01197085610512273
0.010446295289856316      0.08061271408437466      0.07676493422506513      0.07222914102151537      0.0666376848001029       0.05917149002837074      0.04717229712896227      0.011904418284572445
0.010654579291414537      0.08025553495319343      0.07641829781083637      0.07189500510657776      0.06631909970063052      0.0588741148396289       0.046912733370941914     0.01183881049083262
0.01086681466759332       0.07989841600097887      0.07607177729039784      0.0715610537155321       0.06600078945332905      0.058577148713050295     0.046653835641687465     0.01177402513974481
0.011083076380277765      0.07954138434648324      0.0757253988379134       0.07122731182854683      0.06568277740346831      0.05828061236068169      0.04639561643479996      0.011710054469625756
0.011303440813461654      0.07918446677467118      0.07537918827888991      0.07089380405735016      0.06536508649920295      0.057984526050986154     0.046138087424545726     0.011646890549981446
0.011527985800226445      0.07882768973043952      0.07503317108437485      0.07056055464007488      0.06504773928737753      0.05768890960674834      0.04588125942166457      0.011584525290011107
0.011756790650231993      0.07847107931269155      0.07468737236551186      0.07022758743647298      0.06473075790971561      0.05739378240340601      0.045625142321170056     0.011522950446904153
0.011989936177728904      0.07811466126875627      0.07434181686845164      0.06989492592349725      0.0644141640993763       0.05709916336779442      0.045369745040607465     0.011462157633934772
0.012227504730102211      0.07775846098915554      0.07399652896961367      0.06956259319124344      0.06409797917788161      0.05680507097729934      0.045115075446951425     0.011402138328357361
0.012469580216956665      0.07740250350271047      0.07365153267129593      0.06923061193924766      0.0637822240524          0.056511523259403756     0.044861140269998045     0.011342883879106324
0.012716248139753668      0.0770468134719885       0.07330685159762776      0.06889900447313145      0.06346691921338508      0.056218537791621906     0.044607944999714016     0.011284385514302726
0.012967595622010634      0.07669141518908243      0.07296250899086046      0.06856779270159474      0.06315208473255837      0.0559261317018052       0.04435549376453887      0.01122663434857224
0.013223711440073031      0.07633633257172057      0.07261852770799365      0.06823699813374506      0.0628377402612229       0.0556343216688065       0.044103789187085324     0.011169621390176899
0.013484686054470478      0.07598158915969927      0.07227493021772602      0.06790664187675921      0.06252390502891489      0.05534312392348799      0.04385283221304166      0.01111333754796448
0.0137506116418674        0.07562720811163748      0.07193173859772822      0.067576744633868        0.06221059784236923      0.055052554250059074     0.043602621908302136     0.01105777363813878
0.014021582127620119      0.07527321220204487      0.07158897453223809      0.06724732670266245      0.06189783708479603      0.05476262798772591      0.0433531552184467       0.011002920390853916
0.014297693218951352      0.07491962381869763      0.07124665930995787      0.0669184079737091       0.06158564071546471      0.05447336003263413      0.04310442668362558      0.010948768456636879
0.014579042438754188      0.07456646496031864      0.07090481382225917      0.06659000792947062      0.06127402626958087      0.054184764840089286     0.04285642810063403      0.010895308412640537
0.014865729160037349      0.07421375723455448      0.07056345856168518      0.06626214564351754      0.06096301085845245      0.053896856427033506     0.04260914812248637      0.010842530768730752
0.015157854641023871      0.07386152185624262      0.07022261362074189      0.06593483978003326      0.06065261116993591      0.05360964837476016      0.042362571784049896     0.010790425973410811
