time [s] ,T [C] ,p-p_amb [bar] ,v_H2 [slm] ,v_CO2 [slm] ,v_Ar [slm] ,x_H2 [%] ,x_CO2 [%] ,x_CO [%] ,x_O2 [%] ,x_CH4 [%] ,Ar MFC sp [slm],H2 MFC sp [slm],CO2 MFC sp [slm]
48.668646,804.068802,0.033991,0.299823,0.0,0.0,0.006649055500128009,-0.000436,-0.002763,-0.003164,0.0,0.0,0.3,0.0
49.66364,804.066596,0.032553,0.299859,0.0,0.0,0.005070472513522492,0.000179,-0.001738,-0.000602,0.0,0.0,0.3,0.0
50.663014,804.066079,0.033427,0.299849,0.0,0.0,0.0029581528224668233,0.000179,-0.002148,-0.003164,0.0,0.0,0.3,0.0
51.670638,804.08311,0.033346,0.297659,0.0,0.0,0.0033638945478787516,0.000179,-0.002148,-0.003677,0.0,0.0,0.3,0.0
52.669952,804.094715,0.034257,0.298399,0.0,0.0,0.0064256685495495975,0.000179,-0.002763,-0.002652,0.0,0.0,0.3,0.0
53.662796,804.073767,0.034342,0.299177,0.0,0.0,0.005002798225184985,0.000179,-0.002558,-0.004189,0.0,0.0,0.3,0.0
54.665617,804.090881,0.033502,0.299143,0.0,0.0,0.004398107380067537,0.000179,-0.002763,-0.003164,0.0,0.0,0.3,0.0
55.663682,804.082428,0.033208,0.299723,0.0,0.0,0.0059569445425676605,0.000589,-0.001943,-0.002652,0.0,0.0,0.3,0.0
56.659738,804.074502,0.033172,0.299491,0.0,0.0,0.0033918360911933064,-2.579813e-05,-0.002558,-0.004701,0.0,0.0,0.3,0.0
57.662689,804.086771,0.033649,0.298149,0.0,0.0,0.004266576850742687,-2.579813e-05,-0.002968,-0.004701,0.0,0.0,0.3,0.0
58.658278,804.081963,0.032784,0.299967,0.0,0.0,0.002810646506265368,0.000179,-0.002353,-0.004189,0.0,0.0,0.3,0.0
59.659127,804.089292,0.032447,0.29799,0.0,0.0,0.006044394135437637,-2.579813e-05,-0.002968,-0.003677,0.0,0.0,0.3,0.0
60.670672,804.08835,0.033271,0.298904,0.0,0.0,0.0027447526568868943,0.000384,-0.002558,-0.003677,0.0,0.0,0.3,0.0
61.672844,804.093369,0.032802,0.298623,0.0,0.0,0.005595106854992133,0.000384,-0.002353,-0.002652,0.0,0.0,0.3,0.0
62.65696,804.09596,0.032985,0.299572,0.0,0.0,0.005162839508352337,-2.579813e-05,-0.002558,-0.002652,0.0,0.0,0.3,0.0
63.668937,804.095852,0.032427,0.297925,0.0,0.0,0.0064523429786948125,0.000384,-0.002353,-0.002652,0.0,0.0,0.3,0.0
64.669673,804.084795,0.033989,0.299986,0.0,0.0,0.0040086700620983705,0.000179,-0.002148,-0.003677,0.0,0.0,0.3,0.0
65.662409,804.093168,0.032995,0.301372,0.0,0.0,0.004221644180400043,0.000384,-0.002763,-0.004189,0.0,0.0,0.3,0.0
66.667189,804.086483,0.033777,0.29923,0.0,0.0,0.0031343411759405357,0.000384,-0.001943,-0.002652,0.0,0.0,0.3,0.0
67.668518,804.085657,0.034183,0.299629,0.0,0.0,0.004601151934150936,-2.579813e-05,-0.002558,-0.004189,0.0,0.0,0.3,0.0
68.670309,804.091895,0.033542,0.300189,0.0,0.0,0.006060415094734955,0.000589,-0.003378,-0.003164,0.0,0.0,0.3,0.0
69.667629,804.079524,0.033204,0.300152,0.0,0.0,0.0029477475360550707,0.000179,-0.002558,-0.003164,0.0,0.0,0.3,0.0
70.667776,804.104237,0.032068,0.299462,0.0,0.0,0.002328785090321237,-2.579813e-05,-0.002148,-0.003677,0.0,0.0,0.3,0.0
71.663614,804.090894,0.032871,0.299384,0.0,0.0,0.003181276144128525,0.000179,-0.002558,-0.003677,0.0,0.0,0.3,0.0
72.667354,804.093844,0.033986,0.300696,0.0,0.0,0.003965586621055677,-0.000231,-0.002148,-0.003164,0.0,0.0,0.3,0.0
73.667809,804.101682,0.032699,0.299635,0.0,0.0,0.0037646679939822296,-2.579813e-05,-0.002148,-0.003677,0.0,0.0,0.3,0.0
74.663463,804.082342,0.032842,0.299381,0.0,0.0,0.00378300708233897,0.000384,-0.001943,-0.003677,0.0,0.0,0.3,0.0
75.660556,804.085629,0.031975,0.300017,0.0,0.0,0.006220713444407536,-2.579813e-05,-0.002148,-0.003677,0.0,0.0,0.3,0.0
76.662198,804.086494,0.032589,0.299203,0.0,0.0,0.006280006396978839,0.000794,-0.002148,-0.003164,0.0,0.0,0.3,0.0
77.666565,804.08152,0.033678,0.298964,0.0,0.0,0.0027590091441463188,0.000384,-0.001943,-0.002139,0.0,0.0,0.3,0.0
78.669458,804.092233,0.032646,0.300043,0.0,0.0,0.005382471759017346,-2.579813e-05,-0.002353,-0.003677,0.0,0.0,0.3,0.0
79.663996,804.084129,0.032501,0.300444,0.0,0.0,0.007084639594878912,0.000179,-0.002558,-0.004189,0.0,0.0,0.3,0.0
80.667744,804.086453,0.033436,0.300379,0.0,0.0,0.005246808246724896,-2.579813e-05,-0.002148,-0.004189,0.0,0.0,0.3,0.0
81.660056,804.086173,0.033413,0.298306,0.0,0.0,0.005409067992670928,-0.000231,-0.002763,-0.003677,0.0,0.0,0.3,0.0
