time [s] ,T [C] ,p-p_amb [bar] ,v_H2 [slm] ,v_CO2 [slm] ,v_Ar [slm] ,x_H2 [%] ,x_CO2 [%] ,x_CO [%] ,x_O2 [%] ,x_CH4 [%] ,Ar MFC sp [slm],H2 MFC sp [slm],CO2 MFC sp [slm]
2370.612017,802.961597,0.031714,0.0,0.0,0.299693,0.013961606008550849,1.544654,3.489724,-0.010338,0.0,0.3,0.0,0.0
2371.613114,802.962261,0.031757,0.0,0.0,0.299611,0.011600598395688659,1.584004,3.454873,-0.010338,0.0,0.3,0.0,0.0
2372.612227,802.946248,0.031898,0.0,0.0,0.298858,0.013293938743433126,1.622944,3.402596,-0.010338,0.0,0.3,0.0,0.0
2373.612223,802.939023,0.030715,0.0,0.0,0.29837,0.01382326872103986,1.663728,3.370205,-0.007776,0.0,0.3,0.0,0.0
2374.612009,802.93842,0.030557,0.0,0.0,0.299175,0.013925351519971957,1.705332,3.316904,-0.008801,0.0,0.3,0.0,0.0
2375.61284,802.922611,0.031361,0.0,0.0,0.299436,0.01297719628907519,1.745501,3.299068,-0.009825,0.0,0.3,0.0,0.0
2376.613059,802.937798,0.031118,0.0,0.0,0.299548,0.01192670826162788,1.78813,3.230186,-0.008801,0.0,0.3,0.0,0.0
2377.612486,802.915962,0.032041,0.0,0.0,0.299182,0.01230130045000713,1.830349,3.19472,-0.010338,0.0,0.3,0.0,0.0
2378.612071,802.93062,0.031571,0.0,0.0,0.299679,0.009987086001057452,1.866215,3.160894,-0.009313,0.0,0.3,0.0,0.0
2379.61246,802.906283,0.031585,0.0,0.0,0.300375,0.009287098746160918,1.900236,3.110872,-0.009313,0.0,0.3,0.0,0.0
2380.612785,802.908677,0.031439,0.0,0.0,0.2991,0.008992466478882577,1.94266,3.079916,-0.009825,0.0,0.3,0.0,0.0
2381.612448,802.911925,0.032244,0.0,0.0,0.299523,0.0066440051568911335,1.985084,3.029485,-0.009825,0.0,0.3,0.0,0.0
2382.612209,802.909206,0.031268,0.0,0.0,0.299813,0.008964031739531919,2.028122,2.995044,-0.010338,0.0,0.3,0.0,0.0
2383.612245,802.90664,0.031776,0.0,0.0,0.299792,0.007289240309968678,2.072801,2.942767,-0.009313,0.0,0.3,0.0,0.0
2384.61257,802.899601,0.032005,0.0,0.0,0.29961,0.005577040873846598,2.116454,2.908326,-0.010338,0.0,0.3,0.0,0.0
2385.613012,802.896098,0.03098,0.0,0.0,0.299655,0.0069779004629064445,2.159698,2.857279,-0.009825,0.0,0.3,0.0,0.0
2386.612554,802.870708,0.029946,0.0,0.0,0.299409,0.0067765702147406515,2.202327,2.823043,-0.010338,0.0,0.3,0.0,0.0
2387.612084,802.874499,0.031837,0.0,0.0,0.299634,0.0074011260291174386,2.247005,2.771792,-0.009313,0.0,0.3,0.0,0.0
2388.61248,802.880303,0.03044,0.0,0.0,0.298691,0.004002835236266877,2.291273,2.721155,-0.009313,0.0,0.3,0.0,0.0
2389.612307,802.87738,0.032367,0.0,0.0,0.30021,0.006110339138168164,2.334722,2.670724,-0.009825,0.0,0.3,0.0,0.0
2390.612225,802.861344,0.031191,0.0,0.0,0.298882,0.006120539124671795,2.37817,2.636898,-0.009825,0.0,0.3,0.0,0.0
2391.61271,802.875009,0.031234,0.0,0.0,0.299191,0.003375465394498872,2.420799,2.587081,-0.009825,0.0,0.3,0.0,0.0
2392.612841,802.863702,0.03158,0.0,0.0,0.299447,0.004377008394240725,2.463428,2.55387,-0.009825,0.0,0.3,0.0,0.0
2393.612444,802.855512,0.031043,0.0,0.0,0.30021,0.005253087475998078,2.502163,2.520044,-0.010338,0.0,0.3,0.0,0.0
2394.612543,802.844367,0.031057,0.0,0.0,0.299537,0.0007943972542444888,2.535364,2.478428,-0.009313,0.0,0.3,0.0,0.0
2395.61225,802.856134,0.032215,0.0,0.0,0.300061,-0.0021888068562616603,2.579223,2.441322,-0.009825,0.0,0.3,0.0,0.0
2396.612439,802.853717,0.030946,0.0,0.0,0.299742,-0.000994151094023496,2.620622,2.391505,-0.009825,0.0,0.3,0.0,0.0
2397.613166,802.844246,0.030699,0.0,0.0,0.299301,-0.004507038311765216,2.663661,2.358089,-0.009825,0.0,0.3,0.0,0.0
2398.613146,802.842984,0.031431,0.0,0.0,0.29916,-0.008752175159337697,2.704445,2.304788,-0.009313,0.0,0.3,0.0,0.0
2399.612474,802.836544,0.03261,0.0,0.0,0.299719,-0.010280069425731411,2.744409,2.273217,-0.009313,0.0,0.3,0.0,0.0
2400.61202,802.839147,0.031653,0.0,0.0,0.299863,-0.011925826209582657,2.785604,2.239801,-0.009825,0.0,0.3,0.0,0.0
2401.612007,802.82404,0.031265,0.0,0.0,0.299832,-0.013450813397728079,2.825363,2.189574,-0.008801,0.0,0.3,0.0,0.0
2402.61229,802.824643,0.032108,0.0,0.0,0.299813,-0.018656956865237634,2.865943,2.156158,-0.010338,0.0,0.3,0.0,0.0
2403.613395,802.819149,0.031194,0.0,0.0,0.299423,-0.017306015043678624,2.905292,2.123562,-0.009313,0.0,0.3,0.0,0.0
2404.612183,802.831162,0.031214,0.0,0.0,0.29915,-0.01861186961999913,2.943412,2.073746,-0.01085,0.0,0.3,0.0,0.0
2405.612747,802.818876,0.03105,0.0,0.0,0.299647,-0.020678925046307237,2.981122,2.041355,-0.010338,0.0,0.3,0.0,0.0
2406.613656,802.81586,0.031556,0.0,0.0,0.29929,-0.024216728163351138,3.019857,2.008349,-0.009313,0.0,0.3,0.0,0.0
2407.612926,802.801908,0.031136,0.0,0.0,0.299338,-0.02152579441186786,3.055928,1.976778,-0.009313,0.0,0.3,0.0,0.0
2408.612543,802.812594,0.03095,0.0,0.0,0.29888,-0.02250785053350282,3.081751,1.929626,-0.008801,0.0,0.3,0.0,0.0
2409.612443,802.808153,0.03094,0.0,0.0,0.29949,-0.023142648916292773,3.118436,1.900105,-0.009825,0.0,0.3,0.0,0.0
2410.612001,802.802873,0.031221,0.0,0.0,0.29876,-0.025256849746902073,3.154917,1.868124,-0.010338,0.0,0.3,0.0,0.0
2411.612431,802.79653,0.031502,0.0,0.0,0.298538,-0.026223147269822784,3.191397,1.819948,-0.009313,0.0,0.3,0.0,0.0
2412.613638,802.794842,0.031172,0.0,0.0,0.29962,-0.022850699926991708,3.227263,1.786737,-0.009825,0.0,0.3,0.0,0.0
2413.612617,802.791357,0.030939,0.0,0.0,0.299231,-0.02390356011609672,3.262309,1.754141,-0.009313,0.0,0.3,0.0,0.0
2414.61208,802.777962,0.031039,0.0,0.0,0.299417,-0.02333340202948981,3.297969,1.72175,-0.007776,0.0,0.3,0.0,0.0
2415.612671,802.781187,0.031933,0.0,0.0,0.298777,-0.023001653438188115,3.33199,1.675213,-0.008801,0.0,0.3,0.0,0.0
2416.612632,802.78275,0.03145,0.0,0.0,0.299305,-0.019193404568602163,3.367241,1.643027,-0.008801,0.0,0.3,0.0,0.0
2417.612901,802.783869,0.03191,0.0,0.0,0.299615,-0.019899530482841155,3.401262,1.611867,-0.007776,0.0,0.3,0.0,0.0
2418.612388,802.770617,0.031201,0.0,0.0,0.299311,-0.019739302533684833,3.435078,1.579271,-0.009313,0.0,0.3,0.0,0.0
2419.612545,802.769035,0.031095,0.0,0.0,0.299272,-0.01878124620887942,3.469304,1.547085,-0.009313,0.0,0.3,0.0,0.0
2420.61272,802.768557,0.03171,0.0,0.0,0.29966,-0.015602149575946602,3.500456,1.497678,-0.008801,0.0,0.3,0.0,0.0
2421.612057,802.764697,0.031223,0.0,0.0,0.299711,-0.014772384242036796,3.531608,1.465287,-0.010338,0.0,0.3,0.0,0.0
2422.612147,802.766396,0.031865,0.0,0.0,0.299005,-0.01627310009136979,3.561735,1.433101,-0.009313,0.0,0.3,0.0,0.0
2423.612373,802.760322,0.031103,0.0,0.0,0.298164,-0.013378851539497506,3.583254,1.416906,-0.008288,0.0,0.3,0.0,0.0
2424.612236,802.762076,0.030267,0.0,0.0,0.298971,-0.014723293156170693,3.59883,1.367704,-0.008801,0.0,0.3,0.0,0.0
2425.612559,802.760921,0.031558,0.0,0.0,0.29926,-0.009813370657038696,3.613791,1.319323,-0.01085,0.0,0.3,0.0,0.0
2426.612168,802.759469,0.031112,0.0,0.0,0.299696,-0.010282193040811814,3.625883,1.308252,-0.009313,0.0,0.3,0.0,0.0
2427.612283,802.751938,0.031634,0.0,0.0,0.299518,-0.009052602056762764,3.633056,1.259666,-0.009313,0.0,0.3,0.0,0.0
2428.613348,802.74922,0.031661,0.0,0.0,0.299224,-0.008479923824944877,3.63982,1.212924,-0.009313,0.0,0.3,0.0,0.0
2429.612331,802.75444,0.031552,0.0,0.0,0.299624,-0.006750403565252694,3.644943,1.196114,-0.008288,0.0,0.3,0.0,0.0
2430.612551,802.755187,0.031141,0.0,0.0,0.300484,-0.006141550624039836,3.647813,1.179303,-0.009825,0.0,0.3,0.0,0.0
2431.612435,802.740534,0.030976,0.0,0.0,0.300148,-0.005003564007151139,3.648632,1.115136,-0.009825,0.0,0.3,0.0,0.0
2432.613291,802.739129,0.030773,0.0,0.0,0.301171,-0.0029276263749307627,3.645558,1.08418,-0.009313,0.0,0.3,0.0,0.0
2433.612883,802.729918,0.031403,0.0,0.0,0.300135,-0.002331875637152111,3.638795,1.053019,-0.009313,0.0,0.3,0.0,0.0
2434.612606,802.738934,0.031407,0.0,0.0,0.299585,0.00024063529416399124,3.603339,1.005868,-0.007263,0.0,0.3,0.0,0.0
2435.613005,802.731761,0.03165,0.0,0.0,0.299807,0.0003678041733331406,3.560505,0.988853,-0.008801,0.0,0.3,0.0,0.0
2436.612655,802.737913,0.030652,0.0,0.0,0.298779,0.0010096995681266301,3.513983,0.941906,-0.008801,0.0,0.3,0.0,0.0
2437.612514,802.728082,0.030962,0.0,0.0,0.29905,0.0021489647988814746,3.460902,0.91136,-0.009313,0.0,0.3,0.0,0.0
2438.612404,802.724853,0.031137,0.0,0.0,0.299646,0.0023872494408929013,3.400852,0.879994,-0.01085,0.0,0.3,0.0,0.0
2439.612906,802.716831,0.03097,0.0,0.0,0.29985,0.004162557612914668,3.33199,0.833253,-0.01085,0.0,0.3,0.0,0.0
2440.612244,802.722552,0.031889,0.0,0.0,0.300074,0.0054673058504524676,3.25616,0.802502,-0.009313,0.0,0.3,0.0,0.0
2441.611967,802.72277,0.031482,0.0,0.0,0.299851,0.005950029801121503,3.175821,0.785281,-0.010338,0.0,0.3,0.0,0.0
2442.612714,802.715616,0.032413,0.0,0.0,0.300979,0.005332689457431266,3.090974,0.738745,-0.008801,0.0,0.3,0.0,0.0
2443.613832,802.705654,0.03071,0.0,0.0,0.30045,0.005801441945615552,3.002027,0.707789,-0.009825,0.0,0.3,0.0,0.0
2444.612163,802.71137,0.030976,0.0,0.0,0.299941,0.007935607044674678,2.908776,0.676218,-0.008801,0.0,0.3,0.0,0.0
2445.612803,802.718256,0.031247,0.0,0.0,0.299625,0.009267018733144138,2.812861,0.645877,-0.009313,0.0,0.3,0.0,0.0
2446.612672,802.704638,0.030627,0.0,0.0,0.299086,0.010232259307306982,2.741745,0.633167,-0.009313,0.0,0.3,0.0,0.0
2447.612689,802.708907,0.031347,0.0,0.0,0.299451,0.009881759409214312,2.638862,0.588065,-0.009313,0.0,0.3,0.0,0.0
2448.612291,802.696621,0.03063,0.0,0.0,0.298895,0.012971459781916819,2.53352,0.571665,-0.009825,0.0,0.3,0.0,0.0
2449.613272,802.70089,0.032377,0.0,0.0,0.300069,0.010566475426440623,2.429202,0.540504,-0.009313,0.0,0.3,0.0,0.0
2450.612632,802.708305,0.031523,0.0,0.0,0.30003,0.010192637530487113,2.32222,0.522463,-0.009313,0.0,0.3,0.0,0.0
2451.613921,802.695722,0.031695,0.0,0.0,0.299257,0.011011665344581431,2.219542,0.494377,-0.009825,0.0,0.3,0.0,0.0
2452.612407,802.696951,0.031214,0.0,0.0,0.299779,0.011684919864853094,2.101083,0.459321,-0.008801,0.0,0.3,0.0,0.0
2453.612571,802.690591,0.031483,0.0,0.0,0.298972,0.013154939408062394,1.992257,0.444151,-0.009313,0.0,0.3,0.0,0.0
2454.613267,802.683752,0.032112,0.0,0.0,0.300442,0.012490852038901323,1.906384,0.416885,-0.009313,0.0,0.3,0.0,0.0
2455.613591,802.685548,0.031333,0.0,0.0,0.299976,0.01063270755682652,1.817233,0.39987,-0.009825,0.0,0.3,0.0,0.0
2456.612583,802.698511,0.030762,0.0,0.0,0.300736,0.012477065681759207,1.716809,0.384494,-0.009825,0.0,0.3,0.0,0.0
2457.612479,802.687933,0.030876,0.0,0.0,0.300376,0.01353003377844545,1.617615,0.355178,-0.008801,0.0,0.3,0.0,0.0
2458.612448,802.686866,0.032406,0.0,0.0,0.299688,0.015153081320653565,1.532767,0.341033,-0.009313,0.0,0.3,0.0,0.0
2459.613053,802.676283,0.031038,0.0,0.0,0.300685,0.014637146980435077,1.465955,0.332423,-0.009313,0.0,0.3,0.0,0.0
2460.613328,802.678747,0.03153,0.0,0.0,0.299955,0.013588306764098834,1.382747,0.318277,-0.010338,0.0,0.3,0.0,0.0
2461.612173,802.670674,0.031294,0.0,0.0,0.300389,0.012960864290174429,1.303432,0.303722,-0.01085,0.0,0.3,0.0,0.0
2462.613154,802.69043,0.030505,0.0,0.0,0.299848,0.014264548562341463,1.228422,0.289986,-0.010338,0.0,0.3,0.0,0.0
2463.613362,802.66776,0.031684,0.0,0.0,0.299894,0.013965572119854585,1.157101,0.275841,-0.009825,0.0,0.3,0.0,0.0
2464.61252,802.6753,0.032089,0.0,0.0,0.299104,0.015108905643399992,1.090083,0.26149,-0.009825,0.0,0.3,0.0,0.0
2465.612126,802.678358,0.031599,0.0,0.0,0.299797,0.014235754497955298,1.024296,0.248165,-0.009825,0.0,0.3,0.0,0.0
2466.613648,802.660987,0.031598,0.0,0.0,0.299494,0.0138874999593194,0.961172,0.23525,-0.009313,0.0,0.3,0.0,0.0
2467.612747,802.653865,0.03139,0.0,0.0,0.299695,0.016469857301812968,0.902762,0.222334,-0.009313,0.0,0.3,0.0,0.0
2468.612601,802.663734,0.030851,0.0,0.0,0.299611,0.016515017130374874,0.848042,0.211879,-0.008801,0.0,0.3,0.0,0.0
2469.612276,802.664208,0.031216,0.0,0.0,0.298761,0.01529761681841484,0.79701,0.201424,-0.008288,0.0,0.3,0.0,0.0
2470.612553,802.655388,0.03074,0.0,0.0,0.300458,0.015703444817907766,0.750487,0.192403,-0.005214,0.0,0.3,0.0,0.0
2471.612514,802.661541,0.03189,0.0,0.0,0.299879,0.01593286005124965,0.707244,0.180923,-0.004189,0.0,0.3,0.0,0.0
2472.612622,802.657722,0.031329,0.0,0.0,0.29972,0.014848514713281157,0.667279,0.173133,0.00196,0.0,0.3,0.0,0.0
2473.61206,802.647984,0.030963,0.0,0.0,0.299089,0.016199442335016564,0.628339,0.163292,-0.001115,0.0,0.3,0.0,0.0
2474.612387,802.647107,0.032151,0.0,0.0,0.299475,0.01657045639075924,0.591654,0.154272,-0.000602,0.0,0.3,0.0,0.0
2475.612431,802.664516,0.031024,0.0,0.0,0.299777,0.01756056104766994,0.557223,0.145457,0.000935,0.0,0.3,0.0,0.0
2476.612842,802.651743,0.032205,0.0,0.0,0.299795,0.01667082740611114,0.523612,0.136437,-8.979063e-05,0.0,0.3,0.0,0.0
2477.613047,802.651776,0.031349,0.0,0.0,0.299718,0.016359488694864796,0.491845,0.130901,-0.001627,0.0,0.3,0.0,0.0
2478.612538,802.645466,0.030185,0.0,0.0,0.29986,0.01623203314380846,0.463358,0.120651,-0.002652,0.0,0.3,0.0,0.0
2479.612895,802.645086,0.030477,0.0,0.0,0.299951,0.014162702828320665,0.442453,0.113681,-0.002652,0.0,0.3,0.0,0.0
2480.612226,802.63994,0.030079,0.0,0.0,0.299852,0.016430946713059075,0.41581,0.108146,-0.002139,0.0,0.3,0.0,0.0
2481.612332,802.636493,0.029429,0.0,0.0,0.299869,0.01633448457418169,0.395725,0.103021,-0.002139,0.0,0.3,0.0,0.0
2482.612342,802.642595,0.030848,0.0,0.0,0.299958,0.015751348196461894,0.382814,0.097075,-0.001627,0.0,0.3,0.0,0.0
2483.612603,802.63661,0.031796,0.0,0.0,0.299193,0.01448855203305134,0.361909,0.09113,-0.000602,0.0,0.3,0.0,0.0
2484.612527,802.630101,0.031685,0.0,0.0,0.299996,0.01563244488817382,0.347768,0.085595,-0.000602,0.0,0.3,0.0,0.0
2485.612866,802.629317,0.031107,0.0,0.0,0.300131,0.015320880927037083,0.328093,0.081905,-0.000602,0.0,0.3,0.0,0.0
2486.61243,802.630904,0.031824,0.0,0.0,0.298732,0.018349564655892686,0.313952,0.07719,-0.002652,0.0,0.3,0.0,0.0
2487.6126,802.635758,0.031413,0.0,0.0,0.299027,0.015718494955178026,0.30104,0.071245,-0.002652,0.0,0.3,0.0,0.0
2488.612434,802.618043,0.03174,0.0,0.0,0.299624,0.01687565895051383,0.288129,0.068579,-0.002139,0.0,0.3,0.0,0.0
2489.612759,802.629021,0.031755,0.0,0.0,0.30014,0.016355905798831626,0.280136,0.065709,-0.002139,0.0,0.3,0.0,0.0
2490.612572,802.613061,0.030678,0.0,0.0,0.299271,0.014716003259426534,0.267429,0.063659,-0.001115,0.0,0.3,0.0,0.0
2491.612984,802.62003,0.031233,0.0,0.0,0.300109,0.015626264713414755,0.255542,0.061199,0.000423,0.0,0.3,0.0,0.0
2492.611986,802.619794,0.031088,0.0,0.0,0.300252,0.015554310793226169,0.248779,0.056894,0.000935,0.0,0.3,0.0,0.0
2493.613157,802.614556,0.031953,0.0,0.0,0.298087,0.014804121181459268,0.234843,0.055254,0.000935,0.0,0.3,0.0,0.0
2494.612002,802.611967,0.031624,0.0,0.0,0.30064,0.016698291792660292,0.228284,0.052794,0.002472,0.0,0.3,0.0,0.0
2495.612411,802.61612,0.031422,0.0,0.0,0.300068,0.015125983080491475,0.219677,0.049719,-0.006239,0.0,0.3,0.0,0.0
2496.611978,802.606015,0.031097,0.0,0.0,0.300046,0.014840761071469227,0.212913,0.048899,-0.000602,0.0,0.3,0.0,0.0
2497.613231,802.608693,0.030621,0.0,0.0,0.299024,0.013534183629231315,0.20615,0.046849,0.002472,0.0,0.3,0.0,0.0
2498.612715,802.608146,0.032375,0.0,0.0,0.300392,0.015419072407582056,0.198977,0.044389,0.000935,0.0,0.3,0.0,0.0
2499.612793,802.608679,0.030846,0.0,0.0,0.298972,0.015371975787473346,0.185451,0.040699,-0.000602,0.0,0.3,0.0,0.0
2500.612034,802.607125,0.03086,0.0,0.0,0.299752,0.014459668784207187,0.179302,0.040289,-0.001115,0.0,0.3,0.0,0.0
2501.612702,802.606249,0.030939,0.0,0.0,0.299269,0.015417008726753917,0.173154,0.038239,-0.002139,0.0,0.3,0.0,0.0
2502.613915,802.619487,0.031896,0.0,0.0,0.299654,0.013318968562440182,0.1668,0.035368,-0.003164,0.0,0.3,0.0,0.0
2503.613732,802.61056,0.030882,0.0,0.0,0.298682,0.015652876539906935,0.160037,0.033728,-0.002139,0.0,0.3,0.0,0.0
2504.611993,802.60257,0.030825,0.0,0.0,0.299375,0.014127416425647276,0.154914,0.032088,-0.000602,0.0,0.3,0.0,0.0
2505.612532,802.612662,0.030764,0.0,0.0,0.299882,0.018234661890254262,0.149175,0.030858,-0.002139,0.0,0.3,0.0,0.0
2506.613124,802.59171,0.031206,0.0,0.0,0.299358,0.014558011632703274,0.143437,0.029218,-0.003164,0.0,0.3,0.0,0.0
2507.612727,802.602771,0.031107,0.0,0.0,0.299389,0.01639072205577135,0.138313,0.028603,-0.002652,0.0,0.3,0.0,0.0
2508.612206,802.600907,0.031057,0.0,0.0,0.300648,0.014832691141021788,0.132984,0.028398,-0.003164,0.0,0.3,0.0,0.0
2509.612469,802.597358,0.031079,0.0,0.0,0.299955,0.016905223044094392,0.126836,0.027783,-0.003677,0.0,0.3,0.0,0.0
2510.61266,802.592908,0.031461,0.0,0.0,0.299954,0.017883898795374026,0.123352,0.026348,-0.000602,0.0,0.3,0.0,0.0
2511.613231,802.59708,0.030728,0.0,0.0,0.299066,0.014927039509693653,0.119458,0.025528,-0.001627,0.0,0.3,0.0,0.0
2512.612238,802.599191,0.031273,0.0,0.0,0.300035,0.01692778284699165,0.114539,0.025528,-0.001627,0.0,0.3,0.0,0.0
2513.612916,802.59084,0.030994,0.0,0.0,0.298491,0.01614052907578043,0.11044,0.022658,-0.002139,0.0,0.1,0.0,0.0
2514.612744,802.597016,0.027176,0.0,0.0,0.216602,0.016398826138178602,0.106341,0.024093,-0.000602,0.0,0.1,0.0,0.0
2515.612072,802.591268,0.020525,0.0,0.0,0.12905,0.014941323607229487,0.101218,0.022453,-0.003164,0.0,0.1,0.0,0.0
2516.613027,802.592823,0.016211,0.0,0.0,0.104437,0.014635843185642646,0.097939,0.021838,-0.001115,0.0,0.1,0.0,0.0
2517.611982,802.597852,0.015927,0.0,0.0,0.100603,0.01472185166299008,0.094864,0.022248,-0.001115,0.0,0.1,0.0,0.0
2518.61297,802.602247,0.014195,0.0,0.0,0.098902,0.015919085886698298,0.090765,0.023888,-0.002652,0.0,0.1,0.0,0.0
2519.612274,802.606474,0.01326,0.0,0.0,0.099516,0.014855215238050074,0.087691,0.023068,-0.001115,0.0,0.1,0.0,0.0
2520.612353,802.599051,0.013995,0.0,0.0,0.099814,0.013460148668348259,0.085642,0.022248,-0.001115,0.0,0.1,0.0,0.0
2521.612971,802.602086,0.125042,0.0,0.0,0.103371,0.015097063171034576,0.082772,0.020813,0.000423,0.0,0.1,0.0,0.0
2522.612486,802.611189,0.239735,0.0,0.0,0.105903,0.013089084892048564,0.080313,0.021018,-8.979063e-05,0.0,0.1,0.0,0.0
2523.612442,802.605325,0.035032,0.0,0.0,0.097289,0.014036197711337227,0.078059,0.019788,-0.003164,0.0,0.1,0.0,0.0
2524.613842,802.619272,0.017096,0.0,0.0,0.092528,0.013954162563413381,0.075394,0.019173,-0.002139,0.0,0.1,0.0,0.0
2525.612425,802.618285,0.013696,0.0,0.0,0.096336,0.014157142222142255,0.07396,0.019583,-0.001627,0.0,0.1,0.0,0.0
2526.612423,802.617742,0.012876,0.0,0.0,0.098894,0.016089213474286546,0.07232,0.018763,-0.002139,0.0,0.1,0.0,0.0
2527.612806,802.614606,0.012567,0.0,0.0,0.099774,0.01712857918999576,0.070681,0.017328,-0.002139,0.0,0.1,0.0,0.0
2528.613133,802.630205,0.012708,0.0,0.0,0.098706,0.016976782181319372,0.068631,0.016918,-0.003677,0.0,0.3,0.0,0.0
2529.612575,802.616597,0.018882,0.0,0.0,0.152622,0.01626346241211394,0.067606,0.016508,-0.003164,0.0,0.3,0.0,0.0
2530.612146,802.606687,0.024844,0.0,0.0,0.255745,0.014700239158076066,0.066377,0.015893,-0.003164,0.0,0.3,0.0,0.0
2531.613892,802.622481,0.028528,0.0,0.0,0.294824,0.014958626822718592,0.065147,0.014458,-0.001115,0.0,0.3,0.0,0.0
2532.612367,802.605296,0.029027,0.0,0.0,0.297895,0.014745439998539639,0.063917,0.015893,-0.001627,0.0,0.3,0.0,0.0
2533.612554,802.626778,0.029718,0.0,0.0,0.300518,0.016181450601265746,0.062688,0.015688,-0.002652,0.0,0.3,0.0,0.0
2534.612387,802.613848,0.03035,0.0,0.0,0.301045,0.01665086061165051,0.061458,0.016713,-0.002652,0.0,0.3,0.0,0.0
2535.61197,802.611018,0.030229,0.0,0.0,0.299949,0.01429022711625929,0.059409,0.015688,-0.002139,0.0,0.3,0.0,0.0
2536.612675,802.621783,0.030361,0.0,0.0,0.299675,0.009719860759803868,0.057564,0.014253,-0.002652,0.0,0.3,0.0,0.0
2537.612521,802.617696,0.031521,0.0,0.0,0.299929,0.01523637567524242,0.056334,0.015278,-0.002652,0.0,0.3,0.0,0.0
2538.612542,802.618346,0.030834,0.0,0.0,0.300494,0.014224696775650048,0.053875,0.014868,-0.002652,0.0,0.3,0.0,0.0
2539.61307,802.606798,0.030318,0.0,0.0,0.300634,0.01712032489010392,0.05244,0.013638,-0.003677,0.0,0.3,0.0,0.0
2540.613856,802.600062,0.031157,0.0,0.0,0.300457,0.01535929001505295,0.051416,0.013843,-0.004189,0.0,0.3,0.0,0.0
2541.613707,802.592495,0.030671,0.0,0.0,0.299819,0.01574686058867301,0.049981,0.014048,-0.003164,0.0,0.3,0.0,0.0
2542.612894,802.593483,0.030607,0.0,0.0,0.299929,0.014995507403321924,0.049161,0.014458,-0.003164,0.0,0.3,0.0,0.0
2543.612314,802.588148,0.03181,0.0,0.0,0.300707,0.016892698857533216,0.047932,0.013638,-0.002652,0.0,0.3,0.0,0.0
2544.613666,802.583226,0.030676,0.0,0.0,0.29978,0.012879854550938919,0.046087,0.013843,-0.005214,0.0,0.3,0.0,0.0
2545.613935,802.572179,0.030449,0.0,0.0,0.299253,0.013460119500412768,0.044652,0.011998,-0.003677,0.0,0.3,0.0,0.0
2546.613922,802.56697,0.03193,0.0,0.0,0.29835,0.01598453372081438,0.043218,0.013638,-0.002652,0.0,0.3,0.0,0.0
2547.612151,802.566371,0.030576,0.0,0.0,0.299694,0.013911016428813655,0.041168,0.011998,-0.005214,0.0,0.3,0.0,0.0
2548.613861,802.564358,0.03154,0.0,0.0,0.299509,0.01377165377914581,0.039529,0.011998,-0.001627,0.0,0.3,0.0,0.0
2549.613379,802.552259,0.030808,0.0,0.0,0.300168,0.014476746620971032,0.038299,0.011588,-0.003164,0.0,0.3,0.0,0.0
2550.612675,802.555391,0.031824,0.0,0.0,0.300357,0.013785997165191603,0.037274,0.012203,-0.003164,0.0,0.3,0.0,0.0
2551.61299,802.544572,0.032386,0.0,0.0,0.299943,0.01282449188121543,0.035635,0.011178,-0.002652,0.0,0.3,0.0,0.0
2552.613008,802.540067,0.030718,0.0,0.0,0.299934,0.014228823238723,0.0342,0.010358,-0.002652,0.0,0.3,0.0,0.0
2553.612093,802.541779,0.03097,0.0,0.0,0.300106,0.011435617874557243,0.032971,0.011178,-0.002139,0.0,0.3,0.0,0.0
2554.613437,802.543195,0.031359,0.0,0.0,0.298924,0.01316289913236223,0.031331,0.012203,-0.003677,0.0,0.3,0.0,0.0
2555.612028,802.535058,0.0307,0.0,0.0,0.300232,0.014706443136058293,0.029282,0.012203,-0.004189,0.0,0.3,0.0,0.0
2556.612665,802.521724,0.031426,0.0,0.0,0.298654,0.015557250698292037,0.028052,0.012613,-0.002652,0.0,0.3,0.0,0.0
2557.612837,802.523849,0.031176,0.0,0.0,0.299885,0.01607889992362954,0.026617,0.012408,-0.002652,0.0,0.3,0.0,0.0
2558.61246,802.516598,0.030939,0.0,0.0,0.299337,0.01451386545303539,0.026002,0.010768,-0.002652,0.0,0.3,0.0,0.0
2559.613984,802.512994,0.031045,0.0,0.0,0.29942,0.016950127356510945,0.024158,0.009538,-0.003164,0.0,0.3,0.0,0.0
2560.612283,802.508795,0.031453,0.0,0.0,0.299408,0.017718955065887183,0.023543,0.009743,-0.001627,0.0,0.3,0.0,0.0
2561.612615,802.51118,0.03162,0.0,0.0,0.298656,0.018020212820953528,0.022108,0.008923,-0.003677,0.0,0.3,0.0,0.0
2562.612446,802.513092,0.031559,0.0,0.0,0.299135,0.018918095929741405,0.020674,0.009128,-0.004189,0.0,0.3,0.0,0.0
2563.612342,802.495876,0.031587,0.0,0.0,0.299594,0.020311072090956155,0.019444,0.008718,-0.007776,0.0,0.3,0.0,0.0
2564.612544,802.484319,0.031857,0.0,0.0,0.299174,0.020296716856564225,0.018624,0.010358,-0.004701,0.0,0.3,0.0,0.0
2565.613442,802.49119,0.031227,0.0,0.0,0.299103,0.018169921345376698,0.0176,0.009538,-0.002139,0.0,0.3,0.0,0.0
2566.612285,802.479225,0.030072,0.0,0.0,0.300339,0.018622890770418402,0.01637,0.009128,-0.003677,0.0,0.3,0.0,0.0
