% Model:              RWGS_demo_CeO2_cycle2_H2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 28 2022, 11:32
% Dimension:          1
% Nodes:              1386
% Expressions:        7
% Description:        
% X                       c/c_max (1) @ t=0        c/c_max (1) @ t=80       c/c_max (1) @ t=160      c/c_max (1) @ t=240      c/c_max (1) @ t=320      c/c_max (1) @ t=400      c/c_max (1) @ t=446.73
4.7654349644493264E-4     0.23041363738773313      0.016078514973812318     0.009261030477715674     0.006670683546202916     0.0052738745970529344    0.0043894576013768305    0.004006308135707425
4.956904355543938E-4      0.2313570077495313       0.0161552386630231       0.009305296286837992     0.006702608935705302     0.005299140978546051     0.004410505034042619     0.004025526968257515
5.152006129764119E-4      0.23234055868562428      0.016233357518038477     0.009350369867459329     0.006735118507210209     0.005324870719964716     0.004431939175889903     0.004045099254688152
5.350809197378479E-4      0.23336495193531012      0.016312895954835874     0.009396265438103998     0.006768222592944459     0.005351072048938077     0.004453766916471152     0.004065031303052316
5.553383775958558E-4      0.23443083657743038      0.016393878787055265     0.009442997450844915     0.0068019316961990366    0.005377753330236785     0.0044759952608456905    0.004085329527483805
5.759801415179802E-4      0.2355388482049158       0.016476331231654328     0.009490580594650607     0.006836256493809379     0.00540492306778329      0.00449863133128949      0.0041060004497757395
5.970135022093011E-4      0.236689608097467        0.01656027891462587      0.009539029798768054     0.006871207838662503     0.005432589906684123     0.004521682369023955     0.00412705070097673
6.184458886875241E-4      0.23788372239151712      0.01664574787677807      0.00958836023614164      0.006906796762230963     0.005460762635284292     0.004545155735963777     0.004148487023004812
6.402848709069204E-4      0.23912178124657466      0.016732764579578237     0.009638587326868385     0.006943034477133871     0.0054894501872438375    0.004569058916483936     0.004170316270279193
6.625381624320483E-4      0.24040435800694301      0.016821355911060383     0.00968972674168966      0.0069799323797250495    0.005518661643636663     0.004593399519205887     0.004192545411369894
6.852136231621974E-4      0.24173200835788888      0.016911549191797454     0.009741794405519618     0.007017502052708424     0.005548406235071726     0.004618185278803073     0.004215181530665333
7.083192621075152E-4      0.24310526947533564      0.0170033721809387       0.009794806501010554     0.007055755267780841     0.0055786933438366874    0.004643424057825751     0.004238231830057942
7.318632402178076E-4      0.24452465916821106      0.01709685308231286      0.009848779472155435     0.007094703988302399     0.0056095325060640765    0.004669123848545292     0.00426170363064786
7.558538732649938E-4      0.24599067501274235      0.01719202055059783      0.0099037300279278       0.0071343603719944285    0.005640933413920126     0.00469529277481795      0.004285604374464776
7.802996347802566E-4      0.24750379347806145      0.01728890369755749      0.00995967514595936      0.007174736773665301     0.005672905917816324     0.004721939093968228     0.004309941626208006
8.052091590469014E-4      0.2490644690427557       0.01738753209834644      0.010016632076255437     0.0072158457479641405    0.005705460028643787     0.0047490711986919055    0.004334723075004831
8.30591244150007E-4       0.25067313330214286      0.017487935797883384     0.01007461834494866      0.0072577000521626715    0.005738605920030574     0.0047766976189787804    0.004359956536187219
8.564548550839145E-4      0.25233019406627694      0.017590145317293943     0.010133651758091042     0.0073003126489652815    0.00577235393062206      0.004804827024055231     0.00438564995308694
8.82809126918689E-4       0.254036034449112        0.017694191660423738     0.010193750405484873     0.007343696709347508     0.005806714566384409     0.0048334682243466745    0.004411811398849207
9.096633680266289E-4      0.2557910119493234       0.017800106320422535     0.010254932664552588     0.007387865615423092     0.005841698502931332     0.00486263017345998      0.004438449078264844
9.370270633700102E-4      0.2575954575237939       0.017907921286400487     0.010317217204246117     0.0074328329633398015    0.0058773165878742125    0.004892321970185975     0.004465571329621138
9.649098778511818E-4      0.25944967465502394      0.018017669050157236     0.010380622988995851     0.007478612566204161     0.005913579843195716     0.004922552860522063     0.004493186626571373
9.933216597262328E-4      0.26135393841411175      0.01812938261298496      0.01044516928269975      0.0075252184570353325    0.005950499467647026     0.004953332239715103     0.00452130358002318
0.0010222724440834042     0.26330849452125676      0.018243095492546355     0.010510875652752816     0.007572664891748324     0.005988086839168816     0.004984669654324626     0.004549930940045761
0.0010517724563875073     0.26531355840614934      0.018358841729828653     0.010577761974117481     0.00762096635216671      0.00602635351733613      0.005016574804306475     0.0045790775977960765
0.0010818321160915663     0.2673693142709897       0.018476655896174667     0.010645848433435108     0.007670137549065141     0.00606531124582726      0.005049057545116998     0.004608752587464083
0.0011124620403169952     0.2694759141591597       0.01859657310039223      0.010715155533179286     0.007720193425241857     0.006104971954916868     0.0050821278898378775    0.00463896508823713
0.0011436730476035732     0.2716334770329746       0.018718628995943006     0.01078570409585112      0.007771149158621391     0.006145347763993372     0.005115796011321748     0.004669724426283585
0.0011754761617305807     0.27384208786428405      0.01884285978821218      0.010857515268217167     0.007823020165387846     0.006186450984100915     0.005150072244358669     0.004701040076755825
0.0012078826156104062     0.27610179674192675      0.018969302241860095     0.010930610525590415     0.007875822103148867     0.006228294120505983     0.005184967087863637     0.004732921665812671
0.0012409038552560392     0.2784126180004271       0.019097993688257486     0.011005011676154888     0.00792957087413075      0.006270889875288932     0.005220491207085242     0.004765378972661401
0.0012745515438238114     0.2807745293744744       0.01922897203300552      0.011080740865334367     0.007984282628404832     0.006314251149960539     0.0052566554358356       0.004798421931619442
0.0013088375657328527     0.28318747118402343      0.019362275763542332     0.011157820580205846     0.008039973767145643     0.0063583910481039094    0.005293470778741738     0.004832060634195906
0.0013437740308626775     0.28565134555502797      0.019497943956837464     0.011236273653958299     0.008096660945921012     0.006403322878041826     0.005330948413518575     0.0048663053311930465
0.001379373278830424      0.2881660156808876       0.01963601628717598      0.0113161232703974       0.008154361078014568     0.006449060155529875     0.005369099693263668     0.004901166434827833
0.0014156478833492168     0.2907313051299299       0.019776533034033865     0.01139739296849685      0.008213091337780988     0.006495616606475515     0.005407936148773898     0.004936654520873757
0.0014526106566692355     0.29334699720412655      0.0199195350900466       0.01148010664699705      0.008272869164034382     0.006543006169683441     0.0054474694908843       0.004972780330823054
0.0014902746541030096     0.2960128343544423       0.0200650639690726       0.011564288569051761     0.008333712263470188     0.006591242999627413     0.005487711612829184     0.005009554774069489
0.001528653178636588      0.29872851765798625      0.020213161814353595     0.011649963366923588     0.008395638614121107     0.006640341469248922     0.005528674592625848     0.005046988930111885
0.001567759785628165      0.30149370636217504      0.020363871406773905     0.011737156046729091     0.00845866646884742      0.006690316172782933     0.005570370695480992     0.005085094050778611
0.0016076082875958668     0.30430801750092257      0.020517236173220686     0.011825891993234309     0.008522814358862268     0.006741181928611101     0.005612812376220168     0.005123881562473194
0.001648212759096342      0.3071710255876556       0.020673300195047296     0.01191619697470158      0.008588101097292314     0.006792953782142693     0.005656012281740436     0.0051633630684412716
0.0016895875416959344     0.3100822623897151       0.020832108216642196     0.012008097147788683     0.008654545782774381     0.00684564700872371      0.005699983253486547     0.005203550351059136
0.00173174724903613       0.3130412167884402       0.020993705654105396     0.012101619062501024     0.008722167803088576     0.006899277116574415     0.005744738329950873     0.005244455374144064
0.0017747067719951367     0.31604733472886926      0.02115813860403538      0.012196789667198164     0.008790986838828539     0.006953859849755841     0.0057902907491974185    0.0052860902852867216
0.0018184812839473516     0.3191000192625349       0.021325453852428483     0.012293636313655465     0.00886102286710931      0.007009411191165532     0.005836653951410182     0.005328467418205866
0.0018630862461226372     0.3221986306864952       0.021495698883693837     0.012392186762182143     0.008932296165313634     0.007065947365563084     0.0058838415814662405    0.005371599295125658
0.001908537413067235      0.32534248678118666      0.021668921889786256     0.01249246918679671      0.00900482731487719      0.007123484842625823     0.0059318674915338175    0.005415498629175834
0.0019548508382083176     0.32853086314925584      0.02184517177946012      0.012594512180461101     0.00907863720511357      0.007182040340035231     0.005980745743695788     0.005460178326815118
0.002002042879524067      0.3317629936568731       0.022024498187647044     0.012698344760374715     0.009153747037079647     0.0072416308265944845    0.006030490612598883     0.005505651490278081
0.0020501302053213557     0.33503807097853133      0.022206951484960415     0.012803996373329525     0.009230178327482234     0.007302273525377748     0.006081116588129117     0.0055519314200459125
0.002099129800123006      0.3383552472457813       0.022392582787329945     0.012911496901127755     0.009307952912626611     0.0073639859169117       0.006132638378113706     0.0055990316173413724
0.0021490589706667624     0.34171363479962374      0.022581443965769492     0.013020876666063441     0.009387092952408005     0.0074267857423898995    0.00618507091105005      0.005646965786648347
0.0021999353520180506     0.34511230704576495      0.022773587656281447     0.013132166436469323     0.009467620934346688     0.0074906910069205915    0.0062384293388621165    0.005695747838256348
0.0022517769137987234     0.34855029941127225      0.02296906726990131      0.013245397432330537     0.009549559677667727     0.007555719982808597     0.006292729039684791     0.00574539189083047
0.002304601966533948      0.35202661040059424      0.023167937002885858     0.013360601330966745     0.009632932337426235     0.007621891212871885     0.006347985620676612     0.0057959122740070855
0.0023584291681195226     0.3555402027482038       0.023370251847048794     0.013477810272784259     0.009717762408679182     0.00768922351379362      0.006404214920861487     0.005847323531015896
0.0024132775304118725     0.3590900046646357       0.02357606760024756      0.013597056867099822     0.009804073730704724     0.007757735979510277     0.006461433013999861     0.005899640421328671
0.0024691664259430686     0.36267491117202755      0.02378544087702545      0.013718374198037835     0.009891890491270155     0.007827447984636658     0.00651965621148996      0.00595287792333527
0.002526115594763242      0.3662937855248473       0.02399842911941291      0.013841795830502804     0.00998123723094955      0.007898379187928576     0.00657890106529967      0.00600705123704739
0.0025841451514127954     0.3699454607107977       0.024215090607892367     0.01396735581622886      0.01007213884749223      0.00797054953578394      0.00663918437092967      0.006062175786830644
0.0026432755920268976     0.3736287410265933       0.02443548447253101      0.014095088699908262     0.010164620600243309     0.00804397926578319      0.006700523170408475     0.0061182672241654685
0.002703527801574751      0.37734240372280353      0.02465967070428567      0.014225029525400952     0.010258708114617427     0.008118688910269877     0.006762934755320038     0.006175341430437488
0.002764923061236195      0.38108520071157803      0.02488771016648487      0.014357213842027112     0.010354427386627054     0.008194699299972274     0.006826436669864621     0.006233414519757934
0.0028274830559182557     0.38485586033076097      0.025119664606492467     0.01449167771094494      0.010451804787466637     0.008272031567667088     0.006891046713953655     0.00629250284181474
0.00289122988191429       0.38865308915762353      0.02535559666755786      0.01462845771161581      0.010550867068153898     0.00835070715188604      0.006956782946339326     0.006352622984754991
0.0029561860547084357     0.39247557386533244      0.025595569900857894     0.01476759094835905      0.010651641364229828     0.008430747800666535     0.007023663687779666     0.006413791778099399
0.0030223745169281136     0.39632198311493716      0.025839648777735532     0.014909115056998727     0.010754155200518655     0.008512175575347286     0.007091707524239988     0.006476026295689503
0.003089818646447403      0.4001909694757947       0.026087898702140646     0.01505306821160485      0.010858436495949465     0.008595012854410096     0.007160933310131435     0.006539343858668362
0.003158542264644146      0.4040811713672205       0.026340386023278487     0.01519948913133139      0.010964513568440882     0.008679282337368841     0.007231360171587596     0.006603762038495482
0.0032285696448136974     0.4079912150142086       0.026597178048471358     0.01534841708735381      0.011072415139850503     0.008765007048706855     0.007303007509779988     0.0066692986599967575
0.0032999255207422887     0.4119197164101669       0.02685834305623931      0.015499891909908595     0.011182170340990689     0.008852210341863865     0.007375895004273414     0.006735971804450262
0.0033726350954430555     0.41586528327984507      0.02712395030960595      0.01565395399543768      0.011293808716712463     0.008940915903273734     0.007450042616422118     0.006803799812708757
0.0034467240500577574     0.419826517035763        0.027394070069635082     0.01581064431384026      0.011407360231059172     0.009031147756454267     0.007525470592807683     0.00687280128835971
0.003522218552927433      0.423802014721791        0.02766877360920506      0.01597000441583528      0.011522855272491857     0.009122930266150403     0.0076021994687197995    0.006942995100923847
0.003599145268835073      0.4277903709377168       0.027948133227026568     0.016132076440437074     0.011640324659188045     0.0092162881425321       0.00768025007168084      0.0070144003890930525
0.0036775313684236813     0.43179017973919437      0.028232222261911084     0.01629690312254758      0.011759799644415977     0.009311246445448373     0.007759643525015411     0.007087036564008668
0.0037574045377929835     0.435800036507642        0.02852111510729631      0.016464527800668025     0.011881311921986156     0.009407830588738791     0.007840401251465932     0.007160923312581111
0.003838792988278208      0.4398185397851797       0.02881488722603582      0.016634994424733273     0.012004893631782315     0.009506066344604045     0.007922544976855473     0.0072360806008519
0.003921725466414371      0.4438442930701393       0.029113615165459954     0.016808347564072273     0.012130577365373808     0.00960597984803699      0.008006096733798944     0.007312528677399089
0.004006231264089606      0.44787590656896736      0.029417376572715145     0.016984632415497723     0.012258396171711554     0.009707597601315737     0.008091078865463905     0.007390288076787201
0.004092340228891101      0.45191199890104045      0.029726250210389365     0.01716389481152865      0.012388383562909772     0.009810946478560392     0.008177514029382278     0.007469379623062803
0.004180082774647326      0.45595119875307943      0.030040315972431293     0.017346181228749223     0.012520573520115694     0.009916053730355116     0.00826542520131416      0.007549824433296834
