% Model:              RWGS_demo_CeO2_H2_2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 14 2022, 09:13
% Dimension:          1
% Nodes:              638
% Expressions:        1
% Description:        Function
% d                       Height
0.008225822582258225      0.7988878916472507
0.00833083308330833       0.7940226117049002
0.008435843584358435      0.7891317574455692
0.00854085408540854       0.7842168865956146
0.008645864586458645      0.7792795470507399
0.00875087508750875       0.7743212755890635
0.008855885588558855      0.7693435966338594
0.00896089608960896       0.7643480210667712
0.009065906590659065      0.7593360450921647
0.00917091709170917       0.7543091491531217
0.009275927592759275      0.749268796899451
0.00938093809380938       0.7442164342079433
0.009485948594859486      0.7391534882549691
0.00959095909590959       0.7340813666413886
0.009695969596959696      0.729001456569617
0.0098009800980098        0.7239151240725717
0.009905990599059906      0.7188237132941132
0.01001100110011001       0.7137285458204915
0.010116011601160116      0.7086309200621952
0.01022102210221022       0.7035321106855195
0.010326032603260326      0.6984333680930729
0.010431043104310431      0.693335917952362
0.010536053605360536      0.6882409607715142
0.01064106410641064       0.6831496715211346
0.010746074607460744      0.6780631993012223
0.010851085108510851      0.6729826670520196
0.010956095609560956      0.6679091713076085
0.011061106110611061      0.6628437819910313
0.011166116611661165      0.6577875422496647
0.01127112711271127       0.6527414683295453
0.011376137613761375      0.6477065494873172
0.011516151615161516      0.6410123358987853
0.011656165616561655      0.6343418670335749
0.011796179617961795      0.6276972634670295
0.011936193619361936      0.6210805606329728
0.012076207620762074      0.6144937092606283
0.012216221622162215      0.6079385759682592
0.012356235623562356      0.601416944003097
0.012496249624962496      0.5949305141172234
0.012636263626362635      0.5884809055692405
0.012776277627762775      0.5820696572417405
0.012916291629162916      0.5756982288648127
0.013056305630563054      0.5693680023360752
0.013196319631963195      0.5630802831280022
0.013336333633363336      0.5568363017736082
0.013476347634763476      0.5506372154218722
0.013616361636163614      0.5444841094546193
0.013756375637563755      0.5383779991569172
0.013896389638963896      0.5323198314334048
0.014036403640364035      0.5263104865633194
0.014176417641764177      0.5203507799873712
0.014316431643164314      0.5144414641199591
0.014456445644564454      0.508583230180602
0.014596459645964595      0.502776710038817
0.014736473647364736      0.4970224780670366
0.014876487648764876      0.4913210529965066
0.015016501650165014      0.48567289977145955
0.015156515651565155      0.48007843139719236
0.01533153315331533       0.47316138849022743
0.015506550655065504      0.4663293948817641
0.01568156815681568       0.4595829414268707
0.015856585658565854      0.4529224120438774
0.01603160316031603       0.44634808904616197
0.016206620662066205      0.4398601583691285
0.01638163816381638       0.4334587146824873
0.016556655665566553      0.42714376637935103
0.01673167316731673       0.42091524043497397
0.016906690669066905      0.41477298712920196
0.01708170817081708       0.40871678462782646
0.017256725672567256      0.40274634341908777
0.01743174317431743       0.39686131060253854
0.017606760676067604      0.39106127402835705
0.01778177817781778       0.3853457662859976
0.017956795679567955      0.379714268541803
0.01813181318131813       0.3741662142258411
0.018306830683068306      0.36870099256883
0.01848184818481848       0.36331795199052835
0.018656865686568654      0.35801640334142953
0.01883188318831883       0.35279562300001216
0.019006900690069006      0.3476548558281393
0.019216921692169216      0.34159044710045294
0.019426942694269426      0.3356387237929475
0.019636963696369636      0.32979823479716197
0.019846984698469846      0.3240674872665266
0.020057005700570056      0.31844495217402446
0.020267026702670266      0.31292906951457145
0.020477047704770476      0.3075182531662342
0.020687068706870686      0.30221089542457
0.020897089708970897      0.2970053712244356
0.021107110711071107      0.29190004206357023
0.021317131713171313      0.28689325964213924
0.021527152715271527      0.2819833692322321
0.021737173717371737      0.27716871279106114
0.021947194719471947      0.272447631831298
0.022157215721572157      0.26781847006164855
0.022367236723672364      0.26327957581038725
0.022577257725772574      0.25882930424416695
0.022787278727872787      0.25446601939399904
0.023032303230323032      0.24948329435249875
0.023277327732773273      0.2446141969145592
0.02352235223522352       0.23985619392039767
0.023767376737673766      0.235206781254533
0.02401240124012401       0.2306634863739116
0.024257425742574255      0.226223870517056
0.0245024502450245        0.22188553061921729
0.024747474747474747      0.21764610095703896
0.024992499249924992      0.21350325454481459
0.025237523752375236      0.20945470430303031
0.02548254825482548       0.20549820401856214
0.02572757275727573       0.20163154911461453
0.02597259725972597       0.19785257724727773
0.026217621762176214      0.1941591687444101
0.02646264626462646       0.19054924690146113
0.02670767076707671       0.18702077814779383
0.026987698769876986      0.1830854296162747
0.027267726772677265      0.17925096842629368
0.027547754775477547      0.17551456572417845
0.027827782778277826      0.1718734654273187
0.028107810781078102      0.16832498357171247
0.028387838783878384      0.16486650751783316
0.028667866786678667      0.1614954950337916
0.028947894789478946      0.15820947327299562
0.029227922792279228      0.15500603766188034
0.029507950795079504      0.1518828507117759
0.029787978797879786      0.1488376407675973
0.030068006800680065      0.14586820070477352
0.030348034803480348      0.14297238658466546
0.03066306630663066       0.13980001157392793
0.030978097809780978      0.13671531255169683
0.03129312931293129       0.13371551038063378
0.0316081608160816        0.13079791755323722
0.03192319231923192       0.12795993561017635
0.032238223822382235      0.12519905256331582
0.032553255325532555      0.122512840333119
0.03286828682868287       0.11989895220876554
0.033183318331833175      0.11735512033810894
0.033498349834983496      0.1148791532535226
0.03381338133813381       0.11246893343872022
0.03412841284128413       0.11012241494078144
0.03447844784478448       0.10758748160948316
0.034828482848284825      0.10512613826635302
0.03517851785178518       0.10273586833567498
0.03552855285528553       0.10041424981438847
0.03587858785878588       0.09815895170520841
0.03622862286228623       0.09596773055814826
0.03657865786578658       0.0938384271211861
0.036928692869286926      0.091768963100146
0.03727872787278728       0.08975733802729995
0.03762876287628763       0.08780162623771635
0.03797879787978798       0.08589997395197663
0.03832883288328833       0.08405059646355038
0.038678867886788676      0.08225177542884064
0.03902890289028903       0.08050185625769056
0.03937893789378938       0.07879924560196357
0.03972897289728973       0.07714240893966995
0.04007900790079008       0.07552986825201126
0.040429042904290426      0.07396019979063598
0.04077907790779078       0.0724320319323531
0.04112911291129113       0.07094404311852252
0.04147914791479148       0.06949495987633189
0.04182918291829183       0.06808355491917821
0.04217921792179218       0.06670864532339237
0.04252925292529253       0.06536909077857699
0.04287928792879288       0.06406379190887086
0.04322932293229323       0.0627916886625006
0.04357935793579358       0.06155175876703721
0.04392939293929393       0.06034301624783561
0.044279427942794276      0.059164510007199
0.04462946294629463       0.058015322461878766
0.04497949794979497       0.056894568236589664
0.04532953295329532       0.05580139291129092
0.045679567956795675      0.05473497182005712
0.046029602960296026      0.053694508899433634
0.04637963796379638       0.052679235584245476
0.04672967296729672       0.05168840974889871
0.04707970797079707       0.050721314692285316
0.047429742974297424      0.049777258164473134
0.047779777977797776      0.048855571433429494
0.04812981298129813       0.047955608390096695
0.04847984798479847       0.04707674469020143
0.04882988298829882       0.046218376931245087
0.049179917991799174      0.045379921863184874
0.049529952995299525      0.0445608156313746
0.04987998799879988       0.043760513050393864
0.05023002300230022       0.04297848690745118
0.05058005800580057       0.04221422729409995
0.050930093009300924      0.04146724096506112
0.05128012801280128       0.040737050722995674
0.05163016301630163       0.040023194828120515
0.05198019801980198       0.03932522643160728
0.05233023302330233       0.03864271303175084
0.05268026802680268       0.03797523595193611
0.05303030303030303       0.03732238983947525
0.05338033803380338       0.036683782184426535
0.05373037303730373       0.03605903285754566
0.05408040804080408       0.0354477736665567
0.05443044304430443       0.03484964792996571
0.05478047804780478       0.03426431006767396
0.05513051305130513       0.033691425207680065
0.05548054805480548       0.03313066880819206
0.05583058305830583       0.032581726294499416
0.05618061806180618       0.032044292709984525
0.05653065306530653       0.031518072380679385
0.05688068806880688       0.031002778592800352
0.057230723072307234      0.030498133282717887
0.05758075807580758       0.030003866738842817
0.05793079307930793       0.02951971731493264
0.05828082808280828       0.02904543115434393
0.05863086308630863       0.028580761924777133
0.058980898089808984      0.02812547056308014
0.05933093309330933       0.02767932502969618
0.05968096809680968       0.02724210007235899
0.06003100310031003       0.026813576998656823
0.06038103810381038       0.02639354345710176
0.06073107310731073       0.02598179322635823
0.061081108110811085      0.025578126012298072
0.06143114311431143       0.025182347252565566
0.06178117811781178       0.02479426792834811
0.06213121312131213       0.024413704383062375
0.06248124812481248       0.0240404781476777
0.06283128312831283       0.023674415772410844
0.06318131813181319       0.023315348664537404
0.06353135313531354       0.022963112932076254
0.06388138813881389       0.022617549233113817
0.06423142314231423       0.02227850263054462
0.06458145814581458       0.021945822452014603
0.06493149314931493       0.021619362154862504
0.06528152815281528       0.021298979195862947
0.06563156315631563       0.02098453490558396
0.06598159815981598       0.020675894367178645
0.06633163316331633       0.020372926299439167
0.06668166816681668       0.020075502943947752
0.06703170317031704       0.01978349995616666
0.06738173817381739       0.01949679630031565
0.06773177317731773       0.01921527414789166
0.06808180818081808       0.01893881877969161
0.06843184318431843       0.01866731849120487
0.06878187818781878       0.018400664501247315
0.06913191319131913       0.0181387508637147
0.06948194819481948       0.017881474382337274
0.06983198319831983       0.017628734528323337
0.07018201820182018       0.017380433360783033
0.07053205320532054       0.01713647544982902
0.07088208820882089       0.016896767802254187
0.07123212321232124       0.016661219789690977
0.07158215821582158       0.016429743079160543
0.07193219321932193       0.016202251565923798
0.07228222822282228       0.0159786613085499
0.07263226322632263       0.015758890466120907
0.07298229822982298       0.015542859237495023
0.07333233323332333       0.015330489802553275
0.07368236823682368       0.015121706265358217
0.07403240324032404       0.014916434599155346
0.07438243824382439       0.014714602593151188
0.07473247324732474       0.014516139801004298
0.07508250825082509       0.014320977490967935
0.07543254325432543       0.014129048597625848
0.07578257825782578       0.013940287675164392
0.07613261326132613       0.013754630852126916
0.07648264826482648       0.013572015787598068
0.07683268326832683       0.013392381628767784
0.07718271827182718       0.01321566896982686
0.07753275327532753       0.013041819812147528
0.07788278827882789       0.01287077752570441
0.07823282328232824       0.012702486811692976
0.07858285828582859       0.012536893666304071
0.07893289328932894       0.012373945345614815
0.07928292829282928       0.012213590331557625
0.07963296329632963       0.012055778298930396
0.07998299829982998       0.011900460083412662
0.08033303330333033       0.011747587650553245
0.08068306830683068       0.011597114065696901
0.08103310331033103       0.011448993464818024
0.08138313831383139       0.01130318102623115
0.08173317331733174       0.011159632943148768
0.08208320832083209       0.011018306397058307
0.08243324332433244       0.01087915953189088
0.08278327832783278       0.010742151428955772
0.08313331333133313       0.010607242082615181
0.08348334833483348       0.010474392376674966
0.08383338333833383       0.010343564061467888
0.08418341834183418       0.010214719731606668
0.08453345334533453       0.010087822804385062
0.08488348834883488       0.009962837498805926
0.08523352335233524       0.00983972881521594
0.08558355835583559       0.009718462515527437
0.08593359335933594       0.009599005104008435
0.08628362836283629       0.009481323808622702
0.08663366336633663       0.009365386562902263
0.08698369836983698       0.009251161988335352
0.08733373337333733       0.00913861937725359
0.08768376837683768       0.009027728676202378
0.08803380338033803       0.008918460469779493
0.08838383838383838       0.008810785964927055
0.08873387338733874       0.00870467697566266
0.08908390839083909       0.008600105908236037
0.08943394339433944       0.00849704574669791
0.08978397839783978       0.008395470038868372
0.09013401340134013       0.008295352882692309
0.09048404840484048       0.008196668912970046
0.09083408340834083       0.008099393288451634
0.09118411841184117       0.008003501679283655
0.09153415341534152       0.0079089702547978
0.09188418841884187       0.007815775671630817
0.09223422342234222       0.007723895062165767
0.09258425842584257       0.007633306023284881
0.09293429342934292       0.007543986605424646
0.09328432843284327       0.007455915301924054
0.09363436343634363       0.007369071038657156
0.09398439843984398       0.007283433163941556
0.09433443344334433       0.007198981438714516
0.09468446844684467       0.007115696026968868
0.09503450345034502       0.00703355748644087
0.09538453845384537       0.006952546759542817
0.09573457345734572       0.006872645164532976
0.09608460846084607       0.006793834386916082
0.09643464346434642       0.006716096471067544
0.09678467846784677       0.006639413812074909
0.09713471347134713       0.0065637691477902676
0.09748474847484748       0.006489145551087515
0.09783478347834783       0.006415526422318486
0.09818481848184818       0.006342895481962383
0.09853485348534852       0.0062712367634628185
0.09888488848884887       0.006200534606247172
0.09923492349234922       0.006130773648923124
0.09958495849584957       0.00606193882264722
0.09993499349934992       0.0059940153446606925
0.10028502850285027       0.005926988711987757
0.10063506350635062       0.005860844695291843
0.10098509850985098       0.005795569332885336
0.10133513351335133       0.005731148924888528
0.10168516851685168       0.0056675700275335495
0.10203520352035203       0.005604819447609413
0.10238523852385237       0.005542884237044073
0.10273527352735273       0.005481751687619843
0.10308530853085308       0.005421409325818444
0.10343534353435344       0.005361844907792128
0.10378537853785379       0.005303046414457436
0.10413541354135414       0.005245002046708228
0.10448544854485449       0.005187700220744732
0.10483548354835484       0.0051311295635155015
0.10518551855185519       0.005075278908269171
0.10553555355535553       0.005020137290213097
0.10588558855885588       0.004965693942275932
0.10623562356235623       0.004911938290971479
0.10658565856585658       0.004858859952360952
0.10693569356935693       0.0048064487281111465
0.10728572857285729       0.004754694601645895
0.10763576357635764       0.004703587734388379
0.10798579857985799       0.004653118462091861
0.10833583358335834       0.004603277291256522
0.10868586858685869       0.004554054895630142
0.10903590359035903       0.004505442112790417
0.10938593859385938       0.004457429940806772
0.10973597359735973       0.004410009534979631
0.11008600860086008       0.004363172204655096
0.11043604360436043       0.004316909410113076
0.11078607860786079       0.004271212759526996
0.11113611361136114       0.004226074005993247
0.11148614861486149       0.00418148504462853
0.11183618361836184       0.004137437909733407
0.11218621862186219       0.004093924772020357
0.11253625362536254       0.004050937935904663
0.11288628862886288       0.004008469836856584
0.11323632363236323       0.003966513038813195
0.11358635863586358       0.003925060231648461
0.11393639363936393       0.003884104228699996
0.11428642864286429       0.003843637964351161
0.11463646364636464       0.003803654491667056
0.11498649864986499       0.0037641469800830836
0.11533653365336534       0.003725108713144766
0.11568656865686569       0.003686533086297558
0.11603660366036604       0.0036484136047253814
0.11638663866386639       0.003610743881236727
0.11673667366736673       0.0035735176341970872
0.11708670867086708       0.0035367286855066396
0.11743674367436743       0.0035003709586220416
0.11778677867786778       0.003464438476621259
0.11813681368136814       0.003428925360310378
0.11848684868486849       0.003393825826371389
0.11883688368836884       0.0033591341855499393
0.11918691869186919       0.003324844840882096
0.11953695369536954       0.003290952285959163
0.11988698869886989       0.0032574511032296446
0.12023702370237024       0.003224335962337474
0.12058705870587058       0.0031916016184956215
0.12093709370937093       0.00315924291089424
0.12128712871287128       0.0031272547611425404
0.12163716371637164       0.0030956321717435756
0.12198719871987199       0.0030643702246011674
0.12233723372337234       0.0030334640795582086
0.12268726872687269       0.00300290897296561
0.12303730373037304       0.0029727002162811523
0.12338733873387339       0.00294283319469757
0.12373737373737374       0.0029133033657991643
0.12408740874087408       0.0028841062582462824
0.12443744374437443       0.002855237470487004
0.12478747874787478       0.0028266926694954443
0.12513751375137513       0.002798467589536004
0.1254875487548755        0.002770558030952999
0.12583758375837584       0.002742959858985092
0.12618761876187617       0.0027156690026039106
0.12653765376537654       0.002688681453376364
0.12688768876887688       0.002661993264350067
0.12723772377237724       0.0026356005489613496
0.12758775877587758       0.0026094994799653803
0.12793779377937795       0.0025836862883878197
0.12828782878287828       0.0025581572624976275
0.12863786378637865       0.002532908746800429
0.12898789878987899       0.0025079371410520824
0.12933793379337935       0.0024832388992919
0.1296879687968797        0.0024588105288951756
0.13003800380038003       0.0024346485896444936
0.1303880388038804        0.002410749692819481
0.13073807380738073       0.002387110500304544
0.1310881088108811        0.002363727723714201
0.13143814381438143       0.002340598123535637
0.1317881788178818        0.0023177185082880734
0.13213821382138213       0.0022950857336986193
0.1324882488248825        0.002272696701894189
0.13283828382838284       0.0022505483606092037
0.1331883188318832        0.0022286377024086567
0.13353835383538354       0.0022069617639262724
0.13388838883888388       0.0021855176251173868
0.13423842384238424       0.0021643024085262483
0.13458845884588458       0.002143313278567436
0.13493849384938494       0.0021225474408210544
0.13528852885288528       0.0021020021413414637
0.13563856385638565       0.0020816746659791862
0.13598859885988598       0.0020615623397157797
0.13633863386338635       0.002041662526011334
0.1366886688668867        0.002021972626164375
0.13703870387038705       0.002002490078683862
0.1373887388738874        0.0019832123586730776
0.13773877387738773       0.0019641369772251
0.1380888088808881        0.0019452614808296556
0.13843884388438843       0.0019265834507911012
0.1387888788878888        0.0019081005026572802
0.13913891389138913       0.0018898102856590607
0.1394889488948895        0.0018717104821602965
0.13983898389838983       0.0018537988071180246
0.1401890189018902        0.0018360730075526548
0.14053905390539054       0.0018185308620279758
0.1408890889088909        0.0018011701801407412
0.14123912391239124       0.00178398880201967
0.14158915891589158       0.0017669845978336347
0.14193919391939194       0.0017501554673088737
0.14228922892289228       0.0017334993392550332
0.14263926392639265       0.0017170141710998467
0.14298929892989298       0.0017006979484322983
0.14333933393339335       0.0016845486845540668
0.14368936893689369       0.0016685644200391196
0.14403940394039405       0.0016527432223012472
0.1443894389438944        0.0016370831851694185
0.14473947394739473       0.0016215824284707648
0.1450895089508951        0.0016062390976210627
0.14543954395439543       0.0015910513632225527
0.1457895789578958        0.001576017420668947
0.14613961396139613       0.0015611354897574876
0.1464896489648965        0.0015464038143079028
0.14683968396839683       0.0015318206617881433
0.1471897189718972        0.0015173843229467352
0.14753975397539754       0.001503093111451654
0.1478897889788979        0.0014889453635355454
0.14823982398239824       0.0014749394376472218
0.14858985898589858       0.0014610737141092537
0.14893989398939894       0.0014473465947815744
0.14928992899289928       0.0014337565027309808
0.14963996399639964       0.0014203018819063757
0.14998999899989998       0.001406981196819692
